scrape_id,title,subtitle,author,format_raw,isbn,publisher,publication_date_raw,cover_url,cover_alt_raw,external_book_url,release_page,release_page_url,source,scraped_at
988,Be Your Future Self Now,: The Science of Intentional Transformation,Dr. Benjamin Hardy,"Hardcover, 256 pages",9781401967574,Hay House Business,"June 14, 2022",https://www.leadershipnow.com/leadershop/images/9781401967574.jpg,9781401967574,https://amzn.to/3N6eevl,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
989,Do Hard Things,: Why We Get Resilience Wrong and the Surprising Science of Real Toughness,Steve Magness,"Hardcover, 320 pages",9780063098619,HarperOne,"June 14, 2022",https://www.leadershipnow.com/leadershop/images/9780063098619.jpg,9780063098619,https://amzn.to/3LYGzU7,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
990,HBR at 100,: The Most Influential and Innovative Articles from Harvard Business Review's First Century,Harvard Business Review,"Hardcover, 400 pages",9781647823412,Harvard Business Review Press,"June 14, 2022",https://www.leadershipnow.com/leadershop/images/9781647823412.jpg,9781647823412,https://amzn.to/3IgG6KY,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
991,Hunting Discomfort,: How to Get Breakthrough Results in Life and Business No Matter What,Sterling Hawkins,"Hardcover, 248 pages",9781637560143,Wonderwell,"June 21, 2022",https://www.leadershipnow.com/leadershop/images/9781637560143.jpg,9781637560143,https://amzn.to/3yD1cBt,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
992,How Minds Change,": The Surprising Science of Belief, Opinion, and Persuasion",David McRaney,"Hardcover, 352 pages",9780593190296,Portfolio,"June 21, 2022",https://www.leadershipnow.com/leadershop/images/9780593190296.jpg,9780593190296,https://amzn.to/3kv4zC6,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
993,Leading with Heart,": Five Conversations That Unlock Creativity, Purpose, and Results",John Baird and Edward Sullivan,"Hardcover, 288 pages",9780063052932,Harper Business,"June 21, 2022",https://www.leadershipnow.com/leadershop/images/9780063052932.jpg,9780063052932,https://amzn.to/3DNO1OA,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
994,How Organizations Should Work,: Envisioning A High-Performing Organization Made of A Network Of Internal Entrepreneurs,N. Dean Meyer,"Hardcover, 530 pages",9781892606334,NDMA Publishing,"June 21, 2022",https://www.leadershipnow.com/leadershop/images/9781892606334.jpg,9781892606334,https://amzn.to/3ApUhMq,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
995,The Change Mindset,: The Psychology of Leading and Thriving in an Uncertain World,Andy Craggs,"Paperback, 240 pages",9781398604926,Kogan Page,"June 28, 2022",https://www.leadershipnow.com/leadershop/images/9781398604926.jpg,9781398604926,https://amzn.to/3EkFuEW,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
996,Leading Lightly,": Lower Your Stress, Think with Clarity, and Lead with Ease",Jody Michael,"Hardcover, 248 pages",9781626348998,Greenleaf Book Group Press,"June 28, 2022",https://www.leadershipnow.com/leadershop/images/9781626348998.jpg,9781626348998,https://amzn.to/3dMDF5c,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
997,The Crux,: How Leaders Become Strategists,Richard P. Rumelt,"Hardcover, 368 pages",9781541701243,PublicAffairs,"May 3, 2022",https://www.leadershipnow.com/leadershop/images/9781541701243.jpg,9781541701243,https://amzn.to/3EW1p2R,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
998,After Steve,: How Apple Became a Trillion-Dollar Company and Lost Its Soul,Tripp Mickle,"Hardcover, 512 pages",9780063009813,William Morrow,"May 3, 2022",https://www.leadershipnow.com/leadershop/images/9780063009813.jpg,9780063009813,https://amzn.to/3rThguY,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
999,The Earned Life,": Lose Regret, Choose Fulfillment",Marshall Goldsmith and Mark Reiter,"Hardcover, 304 pages",9780593237274,Currency,"May 3, 2022",https://www.leadershipnow.com/leadershop/images/9780593237274.jpg,9780593237274,https://amzn.to/3DUnvl3,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1000,A New Way to Think,: Your Guide to Superior Management Effectiveness,Roger L. Martin,"Hardcover, 256 pages",9781647823511,Harvard Business Review Press,"May 3, 2022",https://www.leadershipnow.com/leadershop/images/9781647823511.jpg,9781647823511,https://amzn.to/340KSxt,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1001,Build,: An Unorthodox Guide to Making Things Worth Making,Tony Fadell,"Hardcover, 416 pages",9780063046061,Harper Business,"May 3, 2022",https://www.leadershipnow.com/leadershop/images/9780063046061.jpg,9780063046061,https://amzn.to/3EY4Jve,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1002,From Conflict to Courage,: How to Stop Avoiding and Start Leading,Marlene Chism,"Paperback, 240 pages",9781523000722,Berrett-Koehler Publishers,"May 3, 2022",https://www.leadershipnow.com/leadershop/images/9781523000722.jpg,9781523000722,https://amzn.to/3Cd9ZcQ,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1003,Disrupting the Game,: From the Bronx to the Top of Nintendo,Reggie Fils-Aimé,"Hardcover, 224 pages",9781400226672,HarperCollins Leadership,"May 3, 2022",https://www.leadershipnow.com/leadershop/images/9781400226672.jpg,9781400226672,https://amzn.to/3wFnwcu,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1004,No Red Lights,": Reflections on Life, 50 Years in Venture Capital, and Never Driving Alone",Alan J. Patricof,"Hardcover, 248 pages",9781637582930,Post Hill Press,"May 3, 2022",https://www.leadershipnow.com/leadershop/images/9781637582930.jpg,9781637582930,https://amzn.to/3KpiF2r,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1005,Future Tense,: Why Anxiety Is Good for You (Even Though It Feels Bad),Tracy Dennis-Tiwary,"Hardcover, 256 pages",9780063062108,Harper Wave,"May 3, 2022",https://www.leadershipnow.com/leadershop/images/9780063062108.jpg,9780063062108,https://amzn.to/3vvwzfk,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1006,The Power of Conflict,: Speak Your Mind and Get the Results You Want,Jon Taffer,"Hardcover, 224 pages",9780063141094,William Morrow,"May 3, 2022",https://www.leadershipnow.com/leadershop/images/9780063141094.jpg,9780063141094,https://amzn.to/3EZaJUH,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1007,The New Megatrends,: Seeing Clearly in the Age of Disruption,Marian Salzman,"Hardcover, 352 pages",9780593239704,Currency,"May 3, 2022",https://www.leadershipnow.com/leadershop/images/9780593239704.jpg,9780593239704,https://amzn.to/36WbWzg,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1008,Your Next Big Idea,: Improve Your Creativity and Problem-Solving,Samuel Sanders,"Paperback, 279 pages",9781734913026,Heard Publishing,"May 3, 2022",https://www.leadershipnow.com/leadershop/images/9781734913026.jpg,9781734913026,https://amzn.to/36WbWzg,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1009,Thomas Jefferson,: A Biography of Spirit and Flesh,Thomas S. Kidd,"Hardcover, 320 pages",9780300250060,Yale University Press,"May 10, 2022",https://www.leadershipnow.com/leadershop/images/9780300250060.jpg,9780300250060,https://amzn.to/3QetuYI,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1010,Burn Rate,: Launching a Startup and Losing My Mind,Andy Dunn,"Hardcover, 304 pages",9780593238264,Currency,"May 10, 2022",https://www.leadershipnow.com/leadershop/images/9780593238264.jpg,9780593238264,https://amzn.to/3LuzESq,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1011,Don't Trust Your Gut,: Using Data to Get What You Really Want in Life,Seth Stephens-Davidowitz,"Hardcover, 320 pages",9780062880918,Dey Street Books,"May 10, 2022",https://www.leadershipnow.com/leadershop/images/9780062880918.jpg,9780062880918,https://amzn.to/3F6nrAX,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1012,Team Emotional Intelligence 2.0,: The Four Essential Skills of High Performing Teams,Jean Greaves and Evan Watkins,"Hardcover, 240 pages",9780974719344,TalentSmart,"May 10, 2022",https://www.leadershipnow.com/leadershop/images/9780974719344.jpg,9780974719344,https://amzn.to/3CeQd0H,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1013,The Locker Room,": How Great Teams Heal Hurt, Overcome Adversity, and Build Unity",Stephen Mackey and Damon West,"Hardcover, 128 pages",9781119897842,Wiley,"May 10, 2022",https://www.leadershipnow.com/leadershop/images/9781119897842.jpg,9781119897842,https://amzn.to/3KsJTW3,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1014,Straight Talk,: Influence Skills for Collaboration and Commitment,Rick Brandon,"Hardcover, 272 pages",9781637740651,Matt Holt,"May 10, 2022",https://www.leadershipnow.com/leadershop/images/9781637740651.jpg,9781637740651,https://amzn.to/3rXL2yc,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1015,The Digital Mindset,": What It Really Takes to Thrive in the Age of Data, Algorithms, and AI",Paul Leonardi and Tsedal Neeley,"Hardcover, 256 pages",9781647820107,Harvard Business Review Press,"May 10, 2022",https://www.leadershipnow.com/leadershop/images/9781647820107.jpg,9781647820107,https://amzn.to/33SxgEo,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1016,The Secret Society of Success,: Stop Chasing the Spotlight and Learn to Enjoy Your Work (and Life) Again,Tim Schurrer,"Hardcover, 240 pages",9781400229420,Thomas Nelson,"May 17, 2022",https://www.leadershipnow.com/leadershop/images/9781400229420.jpg,9781400229420,https://amzn.to/3F0890k,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1017,The Power of Crisis,: How Three Threats  and Our Response  Will Change the World,Ian Bremmer,"Hardcover, 272 pages",9781982167509,Simon & Schuster,"May 17, 2022",https://www.leadershipnow.com/leadershop/images/9781982167509.jpg,9781982167509,https://amzn.to/3LvadQx,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1018,Endure,": How to Work Hard, Outlast, and Keep Hammering",Cameron Hanes / Foreword by Joe Rogan,"Hardcover, 336 pages",9781250279293,St. Martin's Press,"May 17, 2022",https://www.leadershipnow.com/leadershop/images/9781250279293.jpg,9781250279293,https://amzn.to/36WoyX9,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1019,How the Future Works,: Leading Flexible Teams To Do The Best Work of Their Lives,"Brian Elliott, Sheela Subramanian and Helen Kupp","Hardcover, 240 pages",9781119870951,Wiley,"May 17, 2022",https://www.leadershipnow.com/leadershop/images/9781119870951.jpg,9781119870951,https://amzn.to/3zcJgh8,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1020,Talent,": How to Identify Energizers, Creatives, and Winners Around the World",Tyler Cowen and Daniel Gross,"Hardcover, 336 pages",9781250275813,St. Martin's Press,"May 17, 2022",https://www.leadershipnow.com/leadershop/images/9781250275813.jpg,9781250275813,https://amzn.to/3Gx7ILS,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1021,The Secret to Transformational Leadership,,Quintin Shepherd with Sarah Williamson,"Paperback, 216 pages",9780578376943,Compassionate Leadership,"May 18, 2022",https://www.leadershipnow.com/leadershop/images/9780578376943.jpg,9780578376943,https://amzn.to/3KMLWnN,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1022,To Risk It All,: Nine Conflicts and the Crucible of Decision,Admiral James Stavridis USN,"Hardcover, 352 pages",9780593297742,Penguin Press,"May 24, 2022",https://www.leadershipnow.com/leadershop/images/9780593297742.jpg,9780593297742,https://amzn.to/3HgNC8n,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1023,The Metaverse Handbook,: Innovating for the Internet's Next Tectonic Shift,"QuHarrison Terry and Scott ""DJ Skee"" Keeney","Hardcover, 192 pages",9781119892526,Wiley,"May 24, 2022",https://www.leadershipnow.com/leadershop/images/9781119892526.jpg,9781119892526,https://amzn.to/3LsnMQV,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1024,Results,: Getting Beyond Politics to Get Important Work Done,Charlie Baker and Steve Kadish,"Hardcover, 300 pages",9781647821807,Harvard Business Review Press,"May 24, 2022",https://www.leadershipnow.com/leadershop/images/9781647821807.jpg,9781647821807,https://amzn.to/3HE6gHm,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1025,The Power of a Positive You,: Proven Principles and Practices to Be a Better You,Jon Gordon,"Hardcover, 188 pages",9781119430285,Wiley,"May 24, 2022",https://www.leadershipnow.com/leadershop/images/9781119430285.jpg,9781119430285,https://amzn.to/37VgPZT,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1026,Ideas on a Deadline,: How to Be Creative When the Clock is Ticking,Phil Cooke,"Hardcover, 216 pages",9781957369044,Inspire,"May 24, 2022",https://www.leadershipnow.com/leadershop/images/9781957369044.jpg,9781957369044,https://amzn.to/38412s2,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1027,The Trifecta of Trust,: The Proven Formula for Building and Restoring Trust,Joseph R. Folkman,"Paperback, 194 pages",9781632995285,River Grove Books,"May 27, 2022",https://www.leadershipnow.com/leadershop/images/9781632995285.jpg,9781632995285,https://amzn.to/38412s2,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1028,The Revelation Conversation,: Inspire Greater Employee Engagement by Connecting to Purpose,Steve Curtin,"Paperback, 176 pages",9781523000678,Berrett-Koehler Publishers,"May 31, 2022",https://www.leadershipnow.com/leadershop/images/9781523000678.jpg,9781523000678,https://amzn.to/3yg3ju8,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1029,The Most Unlikely Leader,: An Unbelievable Journey From GED To CEO,Roger Smith,"Hardcover, 232 pages",9781955026130,Ballast Books,"May 31, 2022",https://www.leadershipnow.com/leadershop/images/9781955026130.jpg,9781955026130,https://amzn.to/3KskoUT,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1030,Love + Work,": How to Find What You Love, Love What You Do, and Do It for the Rest of Your Life",Marcus Buckingham,"Hardcover, 256 pages",9781647821234,Harvard Business Review Press,"April 5, 2022",https://www.leadershipnow.com/leadershop/images/9781647821234.jpg,9781647821234,https://amzn.to/3DMlzet,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1031,Emotion By Design,: Creative Leadership Lessons from a Life at Nike,Greg Hoffman,"Hardcover, 304 pages",9781538705599,Twleve,"April 5, 2022",https://www.leadershipnow.com/leadershop/images/9781538705599.jpg,9781538705599,https://amzn.to/3KOTPur,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1032,12 Notes,: On Life and Creativity,Quincy Jones,"Hardcover, 192 pages",9781419752568,Abrams Image,"April 5, 2022",https://www.leadershipnow.com/leadershop/images/9781419752568.jpg,9781419752568,https://amzn.to/36eauYA,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1033,Trust and Inspire,: How Truly Great Leaders Unleash Greatness in Others,Stephen M.R. Covey,"Hardcover, 368 pages",9781982143725,Simon & Schuster,"April 5, 2022",https://www.leadershipnow.com/leadershop/images/9781982143725.jpg,9781982143725,https://amzn.to/3Kw3FQM,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1034,The #PACE Process for Early Career Success,,Mark Zides,"Paperback, 236 pages",9781956450163,Armin Lear Press,"April 5, 2022",https://www.leadershipnow.com/leadershop/images/9781956450163.jpg,9781956450163,https://amzn.to/3J9ulG1,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1035,The Art of Principled Entrepreneurship,: Creating Enduring Value,Andreas Widmer,"Hardcover, 264 pages",9781637740699,Matt Holt,"April 5, 2022",https://www.leadershipnow.com/leadershop/images/9781637740699.jpg,9781637740699,https://amzn.to/3hWphcL,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1036,Arrive and Thrive,: 7 Impactful Practices for Women Navigating Leadership,"Susan MacKenty Brady, Janet Foutty and Lynn Perry Wooten","Hardcover, 240 pages",9781264286355,McGraw Hill,"April 12, 2022",https://www.leadershipnow.com/leadershop/images/9781264286355.jpg,9781264286355,https://amzn.to/3i2u64c,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1037,Resilience That Works,: Eight Practices for Leadership and Life,"Marian N Ruderman, Cathleen Clerkin and Katya C Fernande","Paperback, 250 pages",9781647610159,Center for Creative Leadership,"April 12, 2022",https://www.leadershipnow.com/leadershop/images/9781647610159.jpg,9781647610159,https://amzn.to/3mKmHZU,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1038,Make No Small Plans,": Lessons on Thinking Big, Chasing Dreams, and Building Community","Elliott Bisnow, Brett Leve, Jeff Rosenthal and Jeremy Schwartz","Hardcover, 288 pages",9781984822642,Currency,"April 12, 2022",https://www.leadershipnow.com/leadershop/images/9781984822642.jpg,9781984822642,https://amzn.to/3muhANJ,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1039,Reach,": Create the Biggest Possible Audience for Your Message, Book, or Cause",Becky Robinson,"Paperback, 224 pages",9781523000876,Berrett-Koehler Publishers,"April 19, 2022",https://www.leadershipnow.com/leadershop/images/9781523000876.jpg,9781523000876,https://amzn.to/3pAF19B,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1040,Decision Leadership,: Empowering Others to Make Better Choices,Don A. Moore and Max H. Bazerman,"Hardcover, 264 pages",9780300259698,Yale University Press,"April 19, 2022",https://www.leadershipnow.com/leadershop/images/9780300259698.jpg,9780300259698,https://amzn.to/3OjwSkf,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1041,Amplify Your Influence,: Transform How You Communicate and Lead,Rene Rodriguez,"Hardcover, 288 pages",9781119858683,Wiley,"April 26, 2022",https://www.leadershipnow.com/leadershop/images/9781119858683.jpg,9781119858683,https://amzn.to/3t1x4MO,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1042,Productive Tensions,: How Every Leader Can Tackle Innovations Toughest Trade-Offs,Christopher B. Bingham and Rory M. McDonald,"Hardcover, 184 pages",9780262046930,The MIT Press,"April 26, 2022",https://www.leadershipnow.com/leadershop/images/9780262046930.jpg,9780262046930,https://amzn.to/3HaHUoh,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1043,The Sale,: The Number One Strategy to Build Trust and Create Success,Jon Gordon and Alex Demczak,"Hardcover, 176 pages",9781119762690,Wiley,"April 26, 2022",https://www.leadershipnow.com/leadershop/images/9781119762690.jpg,9781119762690,https://amzn.to/3HZADar,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1044,Radically Human,: How New Technology Is Transforming Business and Shaping Our Future,Paul Daugherty and H. James Wilson,"Hardcover, 256 pages",9781647821081,Harvard Business Review Press,"April 26, 2022",https://www.leadershipnow.com/leadershop/images/9781647821081.jpg,9781647821081,https://amzn.to/3AFLZhP,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1045,Leading With Values,: Strategies for Making Ethical Decisions in Business and Life,Neil Malhotra and Ken Shotts,"Hardcover, 200 pages",9781108841191,Cambridge University Press,"April 28, 2022",https://www.leadershipnow.com/leadershop/images/9781108841191.jpg,9781108841191,https://amzn.to/3wIk298,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1046,How to Beat a Broken Game,: The Rise of the Dodgers in a League on the Brink,Pedro Moura,"Hardcover, 272 pages",9781541701427,PublicAffairs,"April 29, 2022",https://www.leadershipnow.com/leadershop/images/9781541701427.jpg,9781541701427,https://amzn.to/3krW0rS,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1047,The Double Bottom Line,: How Compassionate Leaders Captivate Hearts and Deliver Results,Donato Tramuto and Tami Booth Corwin,"Hardcover, 320 pages",9781639080045,Fast Company Press,"March 1, 2022",https://www.leadershipnow.com/leadershop/images/9781639080045.jpg,9781639080045,https://amzn.to/3rDkAuu,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1048,The Way Forward,: Master Life's Toughest Battles and Create Your Lasting Legacy,Robert O'Neill and Dakota Meyer,"Hardcover, 288 pages",9780062994073,Dey Street Books,"March 1, 2022",https://www.leadershipnow.com/leadershop/images/9780062994073.jpg,9780062994073,https://amzn.to/3LbsKl2,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1049,Leading to Greatness,: 5 Principles to Transform your Leadership and Build Great Teams,Jim Reid,"Hardcover, 224 pages",9781773271712,Figure 1 Publishing,"March 1, 2022",https://www.leadershipnow.com/leadershop/images/9781773271712.jpg,9781773271712,https://amzn.to/3BFFufC,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1050,Undistracted,: Capture Your Purpose. Rediscover Your Joy.,Bob Goff,"Hardcover, 256 pages",9781400226979,Thomas Nelson,"March 1, 2022",https://www.leadershipnow.com/leadershop/images/9781400226979.jpg,9781400226979,https://amzn.to/4pFn3Al,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1051,Leading Wisely,: Becoming a Reflective Leader in Turbulent Times,Manfred F. R. Kets de Vries,"Hardcover, 176 pages",9781119860396,Wiley,"March 7, 2022",https://www.leadershipnow.com/leadershop/images/9781119860396.jpg,9781119860396,https://amzn.to/3vaUXD9,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1052,Promotions Are So Yesterday,: Redefine Career Development. Help Employees Thrive,Julie Winkle Giulioni,"Paperback, 176 pages",9781952157738,Association for Talent Development,"March 8, 2022",https://www.leadershipnow.com/leadershop/images/9781952157738.jpg,9781952157738,https://amzn.to/34xan9m,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1053,Mastering Community,: The Surprising Ways Coming Together Moves Us from Surviving to Thriving,Christine Porath,"Hardcover, 320 pages",9781538736869,Balance,"March 8, 2022",https://www.leadershipnow.com/leadershop/images/9781538736869.jpg,9781538736869,https://amzn.to/3Iykn1j,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1054,The Trials of Harry S. Truman,": The Extraordinary Presidency of an Ordinary Man, 1945-1953",Jeffrey Frank,"Hardcover, 576 pages",9781501102899,Simon & Schuster,"March 8, 2022",https://www.leadershipnow.com/leadershop/images/9781501102899.jpg,9781501102899,https://amzn.to/3onYWrN,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1055,Angels and Entrepreneurs,: A Lifestyle Formula for Starting Your Own Business and Riding the Rollercoaster of Entrepreneurship,Bob Schlegel,"Hardcover, 256 pages",9781637581513,Savio Republic,"March 8, 2022",https://www.leadershipnow.com/leadershop/images/9781637581513.jpg,9781637581513,https://amzn.to/3t3rFnc,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1056,Partnering,: Forge the Deep Connections That Make Great Things Happen,Jean Oelwang,"Hardcover, 320 pages",9780593189542,Optimism Press,"March 8, 2022",https://www.leadershipnow.com/leadershop/images/9780593189542.jpg,9780593189542,https://amzn.to/3KA690n,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
