book_id,openlibrary_work_key,canonical_title,edition_key,edition_title,full_title,edition_name,publish_date,publish_country,publish_places,publishers,languages,isbn_10,isbn_13,number_of_pages,physical_format
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL9784245M,The Principles of Scientific Management,,,2004,,,['1st World Library'],['eng'],['1414218915'],['9781414218915'],,Perfect Paperback
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL19779196M,The Principles of scientific management,,,1985,pau,"['Easton, PA']",['Hive Publishing'],['eng'],,,108.0,
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL16958172M,The principles of scientific management,,,1911,nyu,"['New York', 'London']",['Harper'],['eng'],,,144.0,
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL7244638M,The Principles of Scientific Management,,,1911,nyu,"['New York', 'London']",['Harper & Brothers'],['eng'],,,,
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL11977415M,The Principles of Scientific Management (Large Print Edition),,,"July 13, 2007",,,['BiblioBazaar'],['eng'],['1434638219'],['9781434638212'],110.0,Paperback
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL8884381M,The Principles of Scientific Management,,,"October 1, 2006",,,['Cosimo Classics'],['eng'],['1596058897'],['9781596058897'],88.0,Paperback
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL22106442M,The principles of scientific management,,,1923,nyu,['New York'],['Harper'],['eng'],,,144.0,
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL8454973M,The Principles of Scientific Management,,,November 2003,,,['IndyPublish.com'],['eng'],['1414262248'],['9781414262246'],120.0,Hardcover
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL6530280M,The principles of scientific management,,,1911,nyu,"['New York', 'London']",['Harper & Brothers'],['eng'],,,77.0,
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL11753083M,The Principles of Scientific Management,,,November 2003,,,['IndyPublish.com'],['eng'],['1414262256'],['9781414262253'],120.0,Paperback
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL13558545M,The principles of scientific management,,,1919,nyu,"['New York', 'London']",['Harper'],['eng'],,,144.0,Microform
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL8482246M,The Principles Of Scientific Management,,,"June 30, 2004",,,['Kessinger Publishing'],['eng'],['1419178849'],['9781419178849'],88.0,Paperback
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL8491310M,The Principles of Scientific Management,,,"May 30, 2005",,,['1st World Library'],['eng'],['1421804409'],['9781421804408'],136.0,Paperback
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL9876186M,The Principles of Scientific Management,,,"July 13, 2007",,,['BiblioBazaar'],['eng'],['1434638200'],['9781434638205'],100.0,Paperback
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL915628M,The principles of scientific management,,,1993,enk,['London'],['Routledge/Thoemmes Press'],['eng'],,,1480.0,
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL9821274M,Principles of Scientific Management,,,June 1980,,,['Arden Library'],[],['0849551625'],['9780849551628'],,Textbook Binding
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL22579984M,The principles of scientific management,,,1911,xxk,"['New York', 'London']",['Harper & Brothers'],['eng'],,,,
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL24188307M,The principles of scientific management,,,1919,nyu,"['New York', 'London']",['Harper & Brothers'],['eng'],,,144.0,
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL23133767M,The principles of scientific management,,,1915,xxu,['New York'],['Harper'],['eng'],,,144.0,
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL22580067M,The principles of scientific management,,,1934,xxk,"['New York', 'London']",['Harper & Brothers'],['eng'],,,,
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL23778592M,The principles of scientific management,,,1967,,,['Norton'],[],,,144.0,
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL21351291M,The principles of scientific management,,,1967,xxk,"['New York', 'London']",['Norton'],['eng'],['0393003981'],,144.0,
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL13840342M,The principles of scientific management.,,,1923,xxu,"['New York', 'London']",['Harper'],['eng'],,,,
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL6486675M,Principios de administración científica,,,1944,ag ,['Buenos Aires'],['Editorial argentina de finanzas y administración'],['spa'],,,153.0,
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL8539498M,The Principles of Scientific Management,,,"April 12, 2007",,,['IndyPublish'],['eng'],['1428065229'],['9781428065222'],120.0,Paperback
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL24144160M,The principles of scientific management.,,,1913,nyu,['New York'],['Harper'],['eng'],,,144.0,
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL24091368M,The principles of scientific management,,,"November 12, 2009",,,['BiblioBazaar'],[],['1116424096'],['9781116424096'],146.0,Paperback
BOOK00301,/works/OL1866671W,The Principles of Scientific Management,/books/OL12439256M,The Principles of Scientific Management,,,"September 30, 2007",,,['NuVision Publications'],['eng'],['1595478027'],['9781595478023'],84.0,Paperback
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL50536157M,Management of organizational behavior,,,1993,,,['Prentice Hall'],['eng'],['0135550041'],,,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL49629432M,Management of organizational behavior,,,1993,,,['Prentice Hall'],['eng'],['0135550041'],,,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL40354059M,Management of Organizational Behavior,Management of Organizational Behavior Utilizing Human Resources,,1972,,,"['Pearson Education, Limited']",['eng'],,['9780135487198'],,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL40352911M,Management of Organizational Behavior,Management of Organizational Behavior Utilizing Human Resources,,1993,,,"['Pearson Education, Limited']",['eng'],,['9780130124104'],,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL7342462M,Management of Organizational Behavior,,,January 1987,,,['Prentice Hall'],['eng'],['0135496187'],['9780135496183'],343.0,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL9297116M,Management of Organizational Behavior,,4Rev Ed edition,January 1987,,,['Prentice Hall'],['eng'],['0135496187'],['9780135496183'],343.0,Hardcover
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL19671484M,Management of organizational behavior,,3d ed.,1977,onc,"['Scarborough, Ont', 'Englewood Cliffs, NJ']","['Prentice-Hall of Canada', 'Prentice-Hall']",['eng'],['0135488672'],,360.0,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL4266158M,Management of organizational behavior,,4th ed.,1982,nju,"['Englewood Cliffs, N.J']",['Prentice-Hall'],['eng'],"['0135496187', '0135496004']",,343.0,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL9776901M,Management of Organizational Behavior,,8 edition,October 2000,,,['Not Avail'],['eng'],['013032518X'],['9780130325181'],550.0,Hardcover
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL2393492M,Management of organizational behavior,,5th ed.,1988,nju,"['Englewood Cliffs, N.J']",['Prentice-Hall'],['eng'],"['0135512689', '0135512506']",,474.0,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL4895025M,Management of organizational behavior,,3d ed.,1977,nju,"['Englewood Cliffs, N.J']",['Prentice-Hall'],['eng'],"['0135488753', '0135488672']",,360.0,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL4910467M,Management of organizational behavior,,,1969,nju,"['Englewood Cliffs, N.J']",['Prentice-Hall'],['eng'],['0135486696'],,147.0,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL1731088M,Management of organizational behavior,,6th ed.,1993,nju,"['Englewood Cliffs, NJ']",['Prentice Hall'],['eng'],['0135550041'],,536.0,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL964877M,Management of organizational behavior,,7th ed.,1996,nju,"['Upper Saddle River, N.J']",['Prentice Hall'],['eng'],"['0132617692', '0132441128']",,627.0,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL21136408M,Management of organizationalbehavior,,6th ed.,1993,enk,"['Englewood Cliffs, NJ', 'London']","['Prentice Hall', 'Prentice-Hall International (UK)']",['eng'],"['013554999X', '0135550041']",,536.0,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL4897082M,Management of organizational behavior,Management of organizational behavior utilizing human resources,2d ed.,1972,nju,"['Englewood Cliffs, N.J']",['Prentice-Hall'],['eng'],['0135487439'],,209.0,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL21387620M,Management of organizational behavior,,,1988,,"['Englewood Cliffs, N.J']",['Prentice-Hall'],['eng'],['0135512506'],,474.0,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL17932555M,Management of organizational behavior,,9th ed.,2008,nju,"['Upper Saddle River, NJ']",['Pearson Prentice Hall'],['eng'],['0131441396'],['9780131441392'],368.0,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL22255427M,Management of organizational behavior,,5th ed.,,,"['Englewood Cliffs, N.J']",['Prentice-Hall'],[],['0135512689'],,474.0,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL24337788M,Management of Organizational Behavior,,,2008,,,['Prentice Hall  '],[],['0131441396'],,,
BOOK00302,/works/OL3232991W,Management of organizational behavior,/books/OL24748040M,Management of organizational behavior,Management of organizational behavior utilizing human resources,3d ed.,1977,nju,"['Englewood Cliffs, N.J']",['Prentice-Hall'],['eng'],"['0135488753', '0135488672']","['9780135488751', '9780135488676']",360.0,
BOOK00303,/works/OL2689914W,Retailing management,/books/OL17045989M,Retailing management,,4th ed,2001,mau,"['Boston, Mass']",['Irwin/McGraw-Hill'],['eng'],['0072315776'],,754.0,
BOOK00303,/works/OL2689914W,Retailing management,/books/OL2025914M,Retailing management,,,1992,ilu,"['Homewood, IL']",['Irwin'],['eng'],['0256059896'],,774.0,
BOOK00303,/works/OL2689914W,Retailing management,/books/OL679194M,Retailing management,,3rd ed.,1998,mau,['Boston'],['Irwin/McGraw-Hill'],['eng'],"['0256223467', '007115387X']",,627.0,
BOOK00303,/works/OL2689914W,Retailing management,/books/OL1101388M,Retailing management,,2nd ed.,1995,ilu,['Chicago'],['Irwin'],['eng'],['0256136610'],,616.0,
BOOK00303,/works/OL2689914W,Retailing management,/books/OL25099944M,Retailing Management,,,2011,,,"['McGraw-Hill Companies, The']",[],['0073530026'],['9780073530024'],704.0,
BOOK00304,/works/OL2000302W,Strategic management,/books/OL10236041M,Strategic Management,,10 edition,"October 17, 1997",,,['Irwin Professional Publishing'],['eng'],['0256237387'],['9780256237382'],1049.0,Hardcover
BOOK00304,/works/OL2000302W,Strategic management,/books/OL10233058M,Strategic Management,,8 Int edition,September 1994,,,['Richard D Irwin'],['eng'],['0256165483'],['9780256165487'],1048.0,Hardcover
BOOK00304,/works/OL2000302W,Strategic management,/books/OL10232025M,Strategic Management (World Student),,7Rev Ed edition,June 1993,,,['Irwin'],[],['025613930X'],['9780256139303'],300.0,Paperback
BOOK00304,/works/OL2000302W,Strategic management,/books/OL10156172M,Strategic management,,,2003,,,['McGraw-Hill Primis'],['eng'],['0390364266'],['9780390364265'],399.0,Unknown Binding
BOOK00304,/works/OL2000302W,Strategic management,/books/OL2746723M,Strategic management,,4th ed.,1987,txu,"['Plano, Tex']",['Business Publications'],['eng'],,,1054.0,
BOOK00304,/works/OL2000302W,Strategic management,/books/OL1097881M,Strategic management,,8th ed.,1995,ilu,['Chicago'],['Irwin'],['eng'],"['0256140553', '0256165483']",,1024.0,
BOOK00304,/works/OL2000302W,Strategic management,/books/OL387649M,Strategic management,,11th ed.,1999,mau,"['Boston, Mass']",['Irwin McGraw Hill'],['eng'],['0073037141'],,,
BOOK00304,/works/OL2000302W,Strategic management,/books/OL22840053M,Strategic management,,7th ed.,1993,xxu,['Burr Ridge'],['R.D.Irwin'],['eng'],['025613930X'],,948.0,
BOOK00304,/works/OL2000302W,Strategic management,/books/OL800092M,Strategic management,,9th ed.,1996,ilu,['Chicago'],['Irwin'],['eng'],['0256162050'],,1035.0,
BOOK00304,/works/OL2000302W,Strategic management,/books/OL2207363M,Strategic management,,5th ed.,1990,ilu,"['Homewood, IL']","['BPI, Irwin']",['eng'],['0256078378'],,1011.0,
BOOK00304,/works/OL2000302W,Strategic management,/books/OL1732378M,Strategic management,,7th ed.,1993,ilu,"['Homewood, IL']",['Irwin'],['eng'],['0256127077'],,948.0,
BOOK00304,/works/OL2000302W,Strategic management,/books/OL10232070M,Strategic Management,,8th edition,September 1994,,,['Richard D Irwin'],['eng'],['0256140553'],['9780256140552'],1048.0,Hardcover
BOOK00304,/works/OL2000302W,Strategic management,/books/OL1549062M,Strategic management,,6th ed.,1992,ilu,"['Homewood, IL']",['Irwin'],['eng'],['0256096988'],,1117.0,
BOOK00304,/works/OL2000302W,Strategic management,/books/OL684267M,Strategic management,,"10th ed., International ed.",1998,mau,['Boston'],['Irwin/McGraw-Hill'],['eng'],['0256237387'],,1049.0,
BOOK00304,/works/OL2000302W,Strategic management,/books/OL3193391M,Strategic management,,3rd ed.,1984,txu,"['Plano, Tex']",['Business Publications'],['eng'],['0256030774'],,1034.0,
BOOK00304,/works/OL2000302W,Strategic management,/books/OL3572812M,Strategic management,,13th ed.,2003,mau,['Boston'],['McGraw-Hill/Irwin'],['eng'],"['0072443715', '0071121323']",,1.0,
BOOK00304,/works/OL2000302W,Strategic management,/books/OL22819495M,Strategic management,,12th ed.,2001,xxu,"['Boston, Mass']","['McGraw-Hill/Irvin', 'Irwin/McGraw-Hill']",['eng'],['0072314990'],,1.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL29110795M,Operations Management,Operations Management Processes and Supply Chains,,2012,,,"['Pearson Education, Limited']",['eng'],,['9780273766834'],672.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL29104568M,Operations Management,Operations Management,,2011,,,"['Pearson Education, Limited']",['eng'],,['9780132912259'],672.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL29011667M,Operations Management,Operations Management,,2009,,,"['Pearson Education, Limited']",['eng'],,['9780132458917'],672.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL28935449M,Operations Management,"Operations Management Processes and Supply Chains, Student Value Edition",,2018,,,['Pearson Education Canada'],['eng'],,['9780134742205'],688.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL28910331M,Operations Management,Operations Management Processes and Supply Chains Plus Mylab Operations Management with Pearson EText -- Access Card Package,,2018,,,['Pearson Education Canada'],['eng'],,['9780134890357'],99998.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL28897670M,Operations Management,"Operations Management Processes and Supply Chains, Student Value Edition Plus Mylab Operations Management with Pearson EText -- Access Card Package",,2018,,,['Pearson Education Canada'],['eng'],,['9780134855424'],99998.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL28889202M,Operations Management,Operations Management Processes and Supply Chains,,2018,,,"['Pearson Education Canada', 'Pearson']",['eng'],,['9780134741062'],688.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL28695409M,Operations Management,"Operations Management Processes and Supply Chains, Global Edition",,2018,,,['Pearson Higher Education & Professional Group'],['eng'],,['9781292259932'],688.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL28191874M,Operations Management,Operations Management Processes and Supply Chains,,"Mar 02, 2015",,,"['Pearson', 'Prentice Hall']",[],['0133872130'],['9780133872132'],672.0,hardcover
BOOK00305,/works/OL1874172W,Operations Management,/books/OL28178335M,Operations Management,Operations Management,,"Jun 02, 1999",,,['Addison-Wesley'],[],['0201889501'],['9780201889505'],,hardcover
BOOK00305,/works/OL1874172W,Operations Management,/books/OL2198399M,Operations management,,2nd ed.,1990,mau,"['Reading, Mass']",['Addison-Wesley'],['eng'],['0201504103'],,871.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL9678563M,Operations Management,,,March 1998,,,['Not Avail'],['eng'],['0201765608'],['9780201765601'],,Unknown Binding
BOOK00305,/works/OL1874172W,Operations Management,/books/OL1710368M,Operations management,,3rd ed.,1993,mau,"['Reading, Mass']","['Addison-Wesley Pub. Co.', 'Addison-Wesley']",['eng'],['0201566303'],,904.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL18476565M,Operations management,,4th ed.,1996,xxk,"['Reading, Mass', 'Wokingham']",['Addison-Wesley'],['eng'],['0201400162'],,878.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL10167520M,Operations Management,,,March 1998,,,['Addison Wesley Publishing Company'],['eng'],['0201509571'],['9780201509571'],,Paperback
BOOK00305,/works/OL1874172W,Operations Management,/books/OL357879M,Operations management,,5th ed.,1999,mau,"['Reading, Mass']",['Addison Wesley'],['eng'],['0201331187'],,880.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL22122572M,Operations management,,7th ed.,2005,xxu,"['Upper Saddle River,NJ']","['Pearson Education, Inc']",['eng'],['0131273108'],,,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL21571436M,Operations management,,6th (international) ed.,2002,enk,"['Upper Saddle River, N.J', '[London]']",['Prentice Hall'],['eng'],"['0130423564', '0030423564']",,883.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL789793M,Operations management,,4th ed.,1996,mau,"['Reading, Mass']",['Addison-Wesley'],['eng'],"['0201607158', '0201822938']",,878.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL22680040M,Operations management,,9th ed.,2009,nju,"['Upper Saddle River, NJ']",['Prentice Hall'],['eng'],['0136065767'],['9780136065760'],672.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL2720649M,Operations management,,,1987,mau,"['Reading, Mass']",['Addison-Wesley'],['eng'],['0201134802'],,783.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL22185605M,Operations management,,3rd ed.,1993,enk,"['Reading, Ma']",['Addison-Wesley'],['eng'],['0201517191'],,904.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL9787043M,Operations Management,,,March 1998,,,['Not Avail'],['eng'],['0201765187'],['9780201765182'],,Unknown Binding
BOOK00305,/works/OL1874172W,Operations Management,/books/OL7407156M,Operations Management,,,August 1998,,,['Addison-Wesley'],['eng'],['0201331187'],['9780201331189'],880.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL10167990M,Operations Management,,3rd Bk&Dk edition,November 1992,,,['Addison-Wesley'],['eng'],['0201566311'],['9780201566314'],,Hardcover
BOOK00305,/works/OL1874172W,Operations Management,/books/OL7407887M,Operations Management,,,November 1992,,,['Addison-Wesley'],['eng'],['0201566303'],['9780201566307'],928.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL9386293M,Operations Management,,7Rev Ed edition,January 2005,,,['Prentice Hall'],['eng'],['0131437143'],['9780131437142'],1.0,CD-ROM
BOOK00305,/works/OL1874172W,Operations Management,/books/OL10167804M,Operations Management,,3rd Bk&Dk edition,November 1992,,,['Addison-Wesley'],['eng'],['0201540843'],['9780201540840'],,Hardcover
BOOK00305,/works/OL1874172W,Operations Management,/books/OL7337409M,Operations Management,,,"February 17, 2006",,,['Prentice Hall'],['eng'],['0131697390'],['9780131697393'],752.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL7408056M,Operations Management,,,October 1995,,,['Addison Wesley Publishing Company'],['eng'],['0201607158'],['9780201607154'],878.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL7408109M,Operations Management,,,July 2001,,,['Prentice Hall'],['eng'],['0201615452'],['9780201615456'],883.0,
BOOK00305,/works/OL1874172W,Operations Management,/books/OL9292064M,Operations Management,,8 edition,"February 17, 2006",,,['Prentice Hall'],['eng'],['0131697390'],['9780131697393'],752.0,Hardcover
BOOK00305,/works/OL1874172W,Operations Management,/books/OL9651614M,Operations Management,,,2004,,,['Prentice Hall'],[],['0131436643'],['9780131436640'],,Hardcover
BOOK00305,/works/OL1874172W,Operations Management,/books/OL10077834M,Operations Management,,6Rev Ed edition,"December 26, 2001",,,['Prentice-Hall'],[],['0130664278'],['9780130664273'],,Paperback
BOOK00306,/works/OL2669571W,Contemporary management,/books/OL28623242M,Contemporary Management,Contemporary Management,,2017,,,['McGraw-Hill Education'],['eng'],,['9781259732669'],672.0,
BOOK00306,/works/OL2669571W,Contemporary management,/books/OL28554075M,Contemporary Management,Contemporary Management,,2015,,,['McGraw-Hill Education'],['eng'],,['9780077718374'],672.0,
BOOK00306,/works/OL2669571W,Contemporary management,/books/OL28431892M,Contemporary Management,Contemporary Management,,2007,,,['McGraw-Hill Education'],['eng'],,['9780077111151'],768.0,
BOOK00306,/works/OL2669571W,Contemporary management,/books/OL27777674M,Contemporary management,Contemporary management,2nd. Canadian ed.,2005,onc,['Toronto'],['McGraw-Hill Ryerson'],['eng'],['0070922012'],['9780070922013'],600.0,
BOOK00306,/works/OL2669571W,Contemporary management,/books/OL9262679M,Contemporary Management,,5 edition,"January 5, 2007",,,['McGraw-Hill/Irwin'],['eng'],['0073530220'],['9780073530222'],840.0,Hardcover
BOOK00306,/works/OL2669571W,Contemporary management,/books/OL7308009M,Contemporary Management,,,"January 5, 2007",,,['McGraw-Hill/Irwin'],['eng'],['0073530220'],['9780073530222'],840.0,
BOOK00306,/works/OL2669571W,Contemporary management,/books/OL22058411M,Contemporary management,,3rd ed.,2003,xxu,['Boston'],['McGraw-Hill/Irwin'],['eng'],"['0072469447', '0071151214']",,732.0,
BOOK00306,/works/OL2669571W,Contemporary management,/books/OL17103425M,Contemporary management,,6th ed.,2009,mau,['Boston'],['McGraw-Hill Irwin'],['eng'],['0073530433'],['9780073530437'],,
BOOK00306,/works/OL2669571W,Contemporary management,/books/OL671852M,Contemporary management,,,1998,mau,"['Boston, Mass']",['Irwin/McGraw-Hill'],['eng'],"['0256213518', '0072896647']",,672.0,
BOOK00306,/works/OL2669571W,Contemporary management,/books/OL20385951M,Contemporary management,,"2nd ed., International ed.",2000,enk,"['Boston', 'London']",['Irwin McGraw-Hill'],['eng'],['007117608X'],,,
BOOK00306,/works/OL2669571W,Contemporary management,/books/OL17578410M,Contemporary management,,5th ed.,2008,mau,['Boston'],['McGraw-Hill/Irwin'],['eng'],['0073530220'],['9780073530222'],805.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL29808077M,Pearson EText for Developing Management Skills -- Access Card,,,2019,,,['Pearson Education'],['eng'],,['9780135643006'],99999.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL7337824M,Developing Management Skills (6th Edition),,,"March 15, 2006",,,['Prentice Hall'],['eng'],['0131790471'],['9780131790476'],697.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL9556659M,Developing Management Skills (6th Edition),,6 edition,"September 10, 2004",,,['Prentice Hall'],['eng'],['0131542400'],['9780131542402'],720.0,Paperback
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL9528846M,Developing Management Skills,,6th edition,"April 16, 2004",,,['Prentice Hall'],['eng'],['0131441426'],['9780131441422'],720.0,Paperback
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL28569967M,"Developing Management Skills, Global Edition","Developing Management Skills, Global Edition",,2015,,,['Pearson Higher Education & Professional Group'],['eng'],,['9781292097480'],600.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL28224548M,Developing Management Skills,Developing Management Skills,,"Jun 09, 2015",,,['Pearson'],[],['0133127583'],['9780133127584'],,digital
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL28963085M,Developing Management Skills,Developing Management Skills,,2010,,,"['Pearson Education, Limited']",['eng'],,['9780273673361'],696.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL24520746M,Developing management skills,,8th ed.,2011,nju,"['Upper Saddle River, N.J']",['Prentice Hall/Pearson'],['eng'],['0136121004'],['9780136121008'],720.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL24379322M,Developing management skills,,8th ed.,2011,nju,"['Upper Saddle River, N.J']",['Prentice Hall/Pearson'],['eng'],['0136121004'],['9780136121008'],720.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL22727724M,DEVELOPING MANAGEMENT SKILLS,,6th ed.,,,,,['eng'],,,,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL21599666M,Developing management skills,,,1984,xxk,"['Glenview, Ill', 'London']","['Scott, Foresman']",['eng'],['0673155900'],,,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL21993035M,Developing management skills,,5th international ed.,2002,xxu,"['Upper Saddle River, NJ']",['Prentice Hall'],['eng'],['0131225146'],,654.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL28810697M,Developing Management Skills,Developing Management Skills,,2015,,,['Prentice Hall PTR'],['eng'],,['9780133134674'],4.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL29004944M,Developing Management Skills,Developing Management Skills Global Edition,,2010,,,"['Pearson Education, Limited']",['eng'],,['9780135103029'],744.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL29036524M,Developing Management Skills,Developing Management Skills,,2010,,,"['Pearson Education, Limited']",['eng'],,['9780136125754'],744.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL29049727M,Developing Management Skills,Developing Management Skills International Edition,,2007,,,"['Pearson Education, Limited']",['eng'],,['9780135032800'],625.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL29206165M,Developing Management Skills,Developing Management Skills,,2014,,,"['Pearson Education, Limited']",['eng'],,['9780133134711'],4.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL29215991M,Developing Management Skills,Developing Management Skills,,2011,,,"['Pearson Education, Limited']",['eng'],,['9781282650312'],743.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL29241352M,Developing Management Skills,Developing Management Skills,,2015,,,"['Pearson Education, Limited']",['eng'],,['9780133127478'],656.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL29405093M,Developing Management Skills,Developing Management Skills,,2019,,,"['Pearson Education, Limited']",['eng'],,['9780135175460'],648.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL10458965M,"CB-Developing Management Skills, 3 Edition",,,March 1998,,,['Addison-Wesley Educational Publishers'],['eng'],['0321012410'],['9780321012418'],,Paperback
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL3177824M,Developing management skills,,,1984,ilu,"['Glenview, Ill']","['Scott, Foresman']",['eng'],['0673155900'],,510.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL1740686M,Developing management skills.,,,1993,nyu,"['New York, NY']",['HarperCollins'],['eng'],['0065017935'],,106.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL22151065M,Developing management skills,,6th ed.,2004,xxk,"['Reading, Mass', 'Harlow']","['Pearson Prentice Hall', 'Pearson Custom Publishing']",['eng'],['0131273205'],,697.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL692064M,Developing management skills,,4th ed.,1998,mau,"['Reading, Mass']",['Addison Wesley'],['eng'],['0321013085'],,632.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL1108139M,Developing management skills,,3rd ed.,1995,nyu,"['New York, NY']",['HarperCollins College Publishers'],['eng'],['0673992462'],,775.0,
BOOK00307,/works/OL452404W,Developing mangement skills,/books/OL1738218M,Developing management skills.,,,1993,nyu,"['New York, NY']",['HarperCollins'],['eng'],['0065015916'],,102.0,
