book_id,core_recommendations,enriched_recommendations,core_mean_similarity,enriched_mean_similarity,core_rank1_similarity,enriched_rank1_similarity,top10_overlap_count,top10_overlap_ratio
BOOK00467,10,10,0.41618116337479033,0.15769448816602583,0.5146051539030371,0.1785739521573242,0,0.0
BOOK00468,10,10,0.2840426774421091,0.1896011760639384,0.42691699380284476,0.2814555968778505,1,0.1
BOOK00469,10,10,0.4449064005289037,0.26244235740276356,0.6074982799242687,0.3141197568435821,3,0.3
BOOK00470,10,10,0.2995986641726661,0.3188522367900307,0.5224539509971714,0.4104230584515582,2,0.2
BOOK00471,10,10,0.47048977834680905,0.19482663237763878,0.5589175444267841,0.2803453221205456,0,0.0
BOOK00472,10,10,0.5391267210256003,0.44900517278885116,0.6976553833581326,0.5238705819997505,9,0.9
BOOK00473,10,10,0.5676991825023551,0.4730123695642076,0.7028582927488226,0.6037283191121178,8,0.8
BOOK00474,10,10,0.4669145171806939,0.3917437560990682,0.6158867327347709,0.4292149067829348,4,0.4
BOOK00475,10,10,0.4178116255856592,0.4115515724240918,0.8370622826982073,0.5341731748384027,5,0.5
BOOK00476,10,10,0.4237474074978168,0.4162499465947448,0.8219047748177218,0.5992901663078445,5,0.5
BOOK00477,10,10,0.5856793462410153,0.4260868913977271,0.8370622826982073,0.5222911432702231,7,0.7
BOOK00478,10,10,0.5408433475339903,0.4739183378995907,0.7916093039396509,0.6037283191121178,8,0.8
BOOK00479,10,10,0.3550568651011351,0.43523643421205505,0.7916093039396509,0.610755848407981,4,0.4
BOOK00480,10,10,0.35490813788155784,0.3967937037352246,0.5750213354047837,0.4582161348017242,2,0.2
BOOK00481,10,10,0.4178116255856592,0.32007018219333283,0.8370622826982073,0.49389545485421005,4,0.4
BOOK00482,10,10,0.529793600338888,0.36803966065224786,0.6565388470077959,0.4145446394863933,5,0.5
BOOK00483,10,10,0.6298450955929769,0.5323606465342856,0.8348884206635302,0.7600391468285989,9,0.9
BOOK00484,10,10,0.5687867528949384,0.6015300536355002,0.8105747572978167,0.7195855684850487,6,0.6
BOOK00485,10,10,0.6298450955929769,0.6103278383587847,0.8348884206635302,0.9227879904713742,6,0.6
BOOK00486,10,10,0.1961484326484404,0.21120296356917456,0.9096610065673972,0.8033787086379942,2,0.2
BOOK00487,10,10,0.2966066751607487,0.4341669125872315,0.36413529781354614,0.610755848407981,2,0.2
BOOK00488,10,10,0.7425349225990555,0.5520877106586097,1.0000000000000002,0.6955189716641358,6,0.6
BOOK00489,10,10,0.5803734408409789,0.5561498391435913,0.7568255152242072,0.735370845046395,5,0.5
BOOK00490,10,10,0.4792709288211084,0.35780466861878485,1.0,0.4958017931292315,6,0.6
BOOK00491,10,10,0.7425349225990555,0.6109202247121017,1.0000000000000002,0.735370845046395,6,0.6
BOOK00492,10,10,0.3745448730776027,0.3801953441048239,0.8219047748177218,0.5992901663078445,3,0.3
BOOK00493,10,10,0.5883905339650991,0.5947855253528829,1.0000000000000002,1.0,6,0.6
BOOK00494,10,10,0.5692514156286012,0.5268540276361622,0.7407712101499595,0.6260512657184663,7,0.7
BOOK00495,10,10,0.3962908215109062,0.4461765580154299,0.7197891011190638,0.5367378260711965,6,0.6
BOOK00496,10,10,0.580373440840979,0.42606243707835334,0.7568255152242073,0.5122716254997313,6,0.6
BOOK00497,10,10,0.35349790870591014,0.4406462666970321,0.621891103791031,0.5353246518754797,4,0.4
BOOK00498,10,10,0.4002734568647509,0.3247451509316902,0.7197891011190638,0.6807745452351943,6,0.6
BOOK00499,10,10,0.41319511990997115,0.39496486273678916,0.8460378819009242,0.4949292634538362,4,0.4
BOOK00500,10,10,0.3390272286756325,0.34561171913125255,0.42097706689747877,0.43905810145408825,1,0.1
BOOK00501,10,10,0.4786896239586639,0.48449602579549245,0.585896333542529,0.5450527010102643,1,0.1
BOOK00502,10,10,0.5883905339650991,0.5947855253528829,1.0000000000000002,1.0,6,0.6
BOOK00503,10,10,0.4152417373867786,0.30557916218232495,0.5379781538302887,0.33300828674960503,1,0.1
BOOK00504,10,10,0.3835215289496019,0.3425183900269073,0.9103211268124813,0.6378988377755325,5,0.5
BOOK00505,10,10,0.35526712081236944,0.36182728910168005,0.4964065621992186,0.4333742019381871,2,0.2
BOOK00506,10,10,0.5689094052481084,0.4693436895198452,0.6505936452991051,0.5472942335631481,3,0.3
BOOK00507,10,10,0.45542731434364725,0.3842693253084763,0.6460103332608531,0.5950925371872419,9,0.9
BOOK00508,10,10,0.5151034417026323,0.42930015160518675,0.8513792802667897,0.5990165733799737,8,0.8
BOOK00509,10,10,0.4178116255856592,0.32306573649119685,0.8370622826982073,0.4811040791060416,3,0.3
BOOK00510,10,10,0.2644110589165094,0.2884557294898695,0.9096610065673972,0.8033787086379942,4,0.4
BOOK00511,10,10,0.5750040513893243,0.5303628757196408,0.8460378819009242,0.6962444140642424,7,0.7
BOOK00512,10,10,0.6449583999752272,0.6569281033275545,0.8348884206635302,0.9227879904713742,8,0.8
BOOK00513,10,10,0.4017965475224087,0.4767396822140674,0.5172209539213491,0.5216793990735515,5,0.5
BOOK00514,10,10,0.3584813707368182,0.18276796432724174,0.48747216904349105,0.24371373052146839,3,0.3
BOOK00515,10,10,0.359388305890262,0.24981940921679083,0.9103211268124813,0.6378988377755325,6,0.6
BOOK00516,10,10,0.3567207867865281,0.27174061315905734,0.5672932160051317,0.4648944623215357,3,0.3
BOOK00517,10,10,0.4750011631613841,0.30302820750257764,0.6305031803870361,0.39645078921019034,3,0.3
BOOK00518,10,10,0.3451815163938591,0.3740935061212497,0.5723534859591296,0.5056212556895797,3,0.3
BOOK00519,10,10,0.33807627936953755,0.3195275540253942,0.4987170692226601,0.4025958016060004,3,0.3
BOOK00520,10,10,0.4902322619343364,0.41436068595124353,0.6890556991076114,0.48918773381635794,2,0.2
BOOK00521,10,10,0.43373200901709863,0.3509820276659562,1.0000000000000004,0.4200408643248826,4,0.4
BOOK00522,10,10,0.43963780173378747,0.35784178282519835,0.6129758733107263,0.45688591052870586,4,0.4
BOOK00523,10,10,0.4072778019443547,0.2681261014142131,0.8123447659949853,0.33996069453861816,3,0.3
BOOK00524,10,10,0.48819220548896636,0.47911050176175074,0.6998661567760929,0.8505638604625618,5,0.5
BOOK00525,10,10,0.45111414603240707,0.35386072364042886,0.7334818648507667,0.6415791933774324,4,0.4
BOOK00526,10,10,0.3963928117195454,0.3016461826680003,0.6583142268413672,0.5000390318900245,4,0.4
BOOK00527,10,10,0.338877445719801,0.3881600469569407,0.5702401893242589,0.5515635365901277,4,0.4
BOOK00528,10,10,0.49891528722018696,0.4005427012887702,0.8007899010650303,0.8242008197959069,4,0.4
BOOK00529,10,10,0.4265021344984226,0.42414792022146564,0.7334818648507667,0.6415791933774324,6,0.6
BOOK00530,10,10,0.36961452024762514,0.2669713472278614,0.5025134503930323,0.45688591052870586,4,0.4
BOOK00531,10,10,0.5679577332356058,0.2538034611761056,0.8071733179141488,0.28801367012852536,4,0.4
BOOK00532,10,10,0.3655547254855723,0.4484818991893042,0.5093169087024195,0.5553762275370774,5,0.5
BOOK00533,10,10,0.4901405796334413,0.4207451798113044,0.6897968905287031,0.5173733625116071,4,0.4
BOOK00534,10,10,0.3358362848858301,0.1873166248197125,0.43266961971381057,0.22196612048817804,3,0.3
BOOK00535,10,10,0.3768043779850766,0.29763617254458163,0.8943728804632642,0.6689777159027321,4,0.4
BOOK00536,10,10,0.3329347893876422,0.2901087092376763,0.8268959782833036,0.4794665680868276,3,0.3
BOOK00537,10,10,0.4539246398624314,0.42619780957301573,0.5858780640763993,0.5519830301849022,3,0.3
BOOK00538,10,10,0.38936822459306286,0.3343742015896259,0.8123447659949853,0.5515635365901277,3,0.3
BOOK00539,10,10,0.3155081467672386,0.3437389901253409,0.8268959782833036,0.4794665680868276,3,0.3
BOOK00540,10,10,0.3655547254855723,0.4484818991893042,0.5093169087024195,0.5553762275370774,5,0.5
BOOK00541,10,10,0.46975638567968503,0.398431891608233,0.7550124137392871,0.6100037998641527,3,0.3
BOOK00542,10,10,0.2566233923272549,0.31145850939145714,0.42437357551814303,0.3703439456971831,3,0.3
BOOK00543,10,10,0.6732708933641616,0.49047115797305213,0.8216340737894349,0.6140744177864947,5,0.5
BOOK00544,10,10,0.4211370335452302,0.4759087213366742,0.5709686451182037,0.5935526848857245,4,0.4
BOOK00545,10,10,0.4502098938405301,0.33439074698691634,1.0,0.5594660400815736,5,0.5
BOOK00546,10,10,0.37078958885712066,0.32901841555306566,0.8943728804632642,0.6689777159027321,5,0.5
BOOK00547,10,10,0.47528183793486534,0.443022803501841,0.8007899010650303,0.8242008197959069,4,0.4
BOOK00548,10,10,0.43570776060000516,0.4527918421906271,0.8549786675947504,0.8934790955986992,5,0.5
BOOK00549,10,10,0.3644403458598381,0.45464431766145585,0.5012885888287776,0.5639011162684409,5,0.5
BOOK00550,10,10,0.2566233923272549,0.23562787848020394,0.42437357551814303,0.3268779114688186,4,0.4
BOOK00551,10,10,0.31723690104928903,0.40195447448643673,0.4273342399851064,0.5519830301849022,4,0.4
BOOK00552,10,10,0.43570776060000516,0.4318733919547337,0.8549786675947504,0.7353289210075681,6,0.6
BOOK00553,10,10,0.3939157528416024,0.19219237905802047,0.5302591747021392,0.21546471330828068,3,0.3
BOOK00554,10,10,0.43373200901709863,0.31439175607680825,1.0000000000000004,0.3699642049095506,3,0.3
BOOK00555,10,10,0.40916745761757395,0.4222290273458912,0.5612450009027117,0.48918773381635794,4,0.4
BOOK00556,10,10,0.4502098938405301,0.45915570113522686,1.0,0.8934790955986992,4,0.4
BOOK00557,10,10,0.30726506111536034,0.19353527876990212,0.5025134503930323,0.39386290097637217,4,0.4
BOOK00558,10,10,0.3764333891372199,0.3378261515923762,0.5671494881260692,0.5330049900783396,4,0.4
BOOK00559,10,10,0.4265021344984226,0.3551604985084816,0.7334818648507667,0.5328737741807305,5,0.5
BOOK00560,7,10,0.3085980529150714,0.32923612521995577,0.3974225757514165,0.3946354728000405,2,0.2
BOOK00561,10,10,0.512267463915393,0.5348073226884782,0.647085059847353,0.6140744177864947,3,0.3
BOOK00562,10,10,0.48062238831675064,0.37549871576295596,0.6162403310500043,0.8200447892858524,6,0.6
BOOK00563,10,10,0.5678374591364095,0.3816859518920771,0.8216340737894349,0.5219781761572183,0,0.0
BOOK00564,10,10,0.33807627936953755,0.22477706306126305,0.4987170692226601,0.2639435683215519,3,0.3
BOOK00565,10,10,0.2524841188241553,0.3431893587210063,0.5671494881260692,0.5330049900783396,1,0.1
BOOK00566,10,10,0.5654842318222706,0.26483464564358244,0.6767627410763276,0.29243143575527003,4,0.4
BOOK00567,10,10,0.6234779858666636,0.481567183273797,0.7545010936004449,0.6556834468151339,3,0.3
BOOK00568,10,10,0.41006344364977065,0.2978756274593236,0.8431177677391894,0.6173662822397372,5,0.5
BOOK00569,10,10,0.4598453925964371,0.3222577010105131,0.6928634037004979,0.4073533947701581,4,0.4
BOOK00570,10,10,0.4585398953548447,0.4032989998649856,0.7423583840218708,0.4763349583296211,5,0.5
BOOK00571,10,10,0.39862617632907477,0.20571415055052947,0.5038346496641307,0.292011317314057,1,0.1
BOOK00572,10,10,0.8017948173464241,0.39229536027281936,1.0000000000000002,0.6880616913485156,3,0.3
BOOK00573,10,10,0.3823029630531887,0.3955627270214165,0.6711193077634445,0.5270931213693463,1,0.1
BOOK00574,10,10,0.4600172050591114,0.15655740112250377,0.6688725010730812,0.2035164332431657,3,0.3
BOOK00575,10,10,0.4547112026645673,0.3592591757251865,0.5662110376857938,0.45852868779689926,0,0.0
BOOK00576,10,10,0.8017948173464241,0.4389267437993973,1.0000000000000002,0.674910187492078,3,0.3
BOOK00577,10,10,0.39996024180421574,0.29561391041711854,0.47008867890331996,0.38372354292738164,1,0.1
BOOK00578,10,10,0.5781002237156128,0.46366088907814956,0.6892882180015977,0.674910187492078,3,0.3
BOOK00579,10,10,0.5447915648105806,0.33498756133764107,0.6257925040482621,0.40785745286105324,3,0.3
BOOK00580,10,10,0.4368961225818039,0.24429088621243972,0.9212315891356656,0.5061632188189078,3,0.3
BOOK00581,10,10,0.47988858636852944,0.43784831726560886,0.6767627410763276,0.6213487204222283,4,0.4
BOOK00582,10,10,0.4392472497691549,0.40819175468577135,0.5115500906589481,0.536738357655265,1,0.1
BOOK00583,10,10,0.47988858636852944,0.3253121530954116,0.6767627410763276,0.4190296027747431,3,0.3
BOOK00584,10,10,0.8017948173464241,0.3526583082357082,1.0000000000000002,0.48062664822770595,4,0.4
BOOK00585,10,10,0.6819453743513405,0.3439005204360385,0.8218055662347579,0.459935375840785,0,0.0
BOOK00586,10,10,0.8017948173464241,0.2681805617325264,1.0000000000000002,0.39327784740277666,0,0.0
BOOK00587,10,10,0.44387006329465245,0.3434099671537675,0.5262825597557559,0.39878302303286406,3,0.3
BOOK00588,10,10,0.466375374897298,0.25851705095290717,0.9212315891356656,0.9365777114738287,2,0.2
BOOK00589,10,10,0.4533329292445032,0.25275039649267467,0.5244211318745083,0.2895123445242137,2,0.2
BOOK00590,10,10,0.3396173617234172,0.331870640256121,0.4591661313721812,0.49888640867225315,2,0.2
BOOK00591,10,10,0.34323984438948274,0.19920795548917736,0.4175590357044137,0.314582908410728,3,0.3
BOOK00592,10,10,0.4506623233871447,0.277550071710816,0.5609261736318361,0.5039182950247524,3,0.3
BOOK00593,10,10,0.44387006329465245,0.4320651119854677,0.5262825597557559,0.6213487204222283,4,0.4
BOOK00594,10,10,0.5056808966671955,0.47589627647599897,0.568425930257112,0.6556834468151339,0,0.0
BOOK00595,10,10,0.41465988295484235,0.24104519858907297,0.794331042186665,0.34610418408021587,2,0.2
BOOK00596,10,10,0.5654842318222706,0.17237571485449535,0.6767627410763276,0.228563113468302,5,0.5
BOOK00597,10,10,0.4780222305848145,0.23355178555293685,0.5481960817400265,0.26718827179494925,0,0.0
BOOK00598,10,10,0.3690509265901807,0.356823982732004,0.6870771199606348,0.4327282411960368,1,0.1
BOOK00599,10,10,0.42119149988972004,0.28236451230944837,0.6928634037004979,0.3607154976944154,3,0.3
BOOK00600,10,10,0.3919994508265582,0.24681235459824422,0.8071467383977842,0.5061632188189078,2,0.2
BOOK00601,10,10,0.3919994508265582,0.261914630072008,0.8071467383977842,0.9365777114738287,1,0.1
BOOK00602,10,10,0.4272696210620738,0.16714671763573952,0.5028455934932515,0.23083246214954783,3,0.3
BOOK00603,10,10,0.4533329292445032,0.3223511246117863,0.5244211318745083,0.40785745286105324,2,0.2
BOOK00604,10,10,0.4368961225818039,0.24429088621243972,0.9212315891356656,0.5061632188189078,3,0.3
BOOK00605,10,10,0.399653374007668,0.29885877396669214,0.7423583840218708,0.40099891985502323,3,0.3
BOOK00606,10,10,0.4333270073861514,0.2691501347604781,0.4950885908908409,0.34104406473104854,3,0.3
BOOK00607,10,10,0.6814794125713859,0.16986622967392945,0.8040227882162652,0.23083246214954783,3,0.3
BOOK00608,10,10,0.39643149106540326,0.23179025849012938,0.5264411627531556,0.2928299156215153,3,0.3
BOOK00609,10,10,0.4635351001742494,0.3065216277344462,0.8431177677391894,0.6173662822397372,4,0.4
BOOK00610,10,10,0.6122399986533423,0.2793971010291358,0.7312182002128036,0.32696041105569623,3,0.3
BOOK00611,10,10,0.43650820984217054,0.317906206708393,0.6688725010730812,0.6880616913485156,3,0.3
BOOK00612,10,10,0.3558033784832013,0.26796895749659205,0.538745574103214,0.36453501227831625,6,0.6
BOOK00613,10,10,0.4127883983452425,0.23211235959170332,0.48613165294280003,0.28235032722224435,3,0.3
BOOK00614,10,10,0.4313214358611638,0.26114607107747273,0.4926447159522376,0.3411938253372826,2,0.2
BOOK00615,10,10,0.5145411962247446,0.4522075418785404,0.6627647148611453,0.5312739936668687,4,0.4
BOOK00616,10,10,0.43576593052917156,0.39553371791983044,0.8699853307873553,0.6295488231332453,4,0.4
BOOK00617,10,10,0.5047119002161271,0.49719981407725716,0.8439624589184009,0.612665654513215,6,0.6
BOOK00618,10,10,0.5894900174628923,0.5640404530539314,0.9020464832575324,0.8530929749677606,7,0.7
BOOK00619,10,10,0.4479616648400019,0.4979340956083015,0.5935574184757421,0.5949256769105139,1,0.1
BOOK00620,10,10,0.5446320112325626,0.43379489705469876,0.6824511304356891,0.6391282918083705,2,0.2
BOOK00621,10,10,0.3793100931991677,0.44802449107817177,0.8655316297252753,0.7501643983786784,4,0.4
BOOK00622,10,10,0.5894900174628923,0.4022035978085694,0.9020464832575324,0.604788465223232,6,0.6
BOOK00623,10,10,0.4575858918905412,0.38419900489424824,0.6038409201013365,0.5025621431186804,6,0.6
BOOK00624,10,10,0.5158401252495551,0.37512969590993184,0.6452805244151008,0.5013687280218341,3,0.3
BOOK00625,10,10,0.5792287133878165,0.3383519804862144,0.7206389685756887,0.37359589782837765,2,0.2
BOOK00626,10,10,0.5894900174628923,0.4803430223187304,0.9020464832575324,0.726503313186492,7,0.7
BOOK00627,10,10,0.36492068307889575,0.3715439422361216,0.6746161324757918,0.5853722662031154,5,0.5
BOOK00628,10,10,0.4458149110624118,0.3789915908458876,0.5734555700111522,0.4191244648336477,6,0.6
BOOK00629,10,10,0.5481116249474818,0.5441123676620123,0.6983361906918151,0.7019487722109683,6,0.6
BOOK00630,10,10,0.40934328255146946,0.41576146963526295,0.5385388257477124,0.4496375198444388,7,0.7
BOOK00631,10,10,0.7229516517814208,0.39665085219032575,0.7887553121966463,0.49515253727050756,5,0.5
BOOK00632,10,10,0.5263104431890983,0.46537155214445247,0.8439624589184009,0.612665654513215,6,0.6
BOOK00633,10,10,0.5503844226939888,0.5279374107938737,0.8321848181834138,0.8530929749677606,5,0.5
BOOK00634,10,10,0.5406092110554545,0.532462530517736,0.7172268949608265,0.7019487722109683,3,0.3
BOOK00635,10,10,0.5165040694156201,0.4750074956306597,0.7172841243898105,0.5672621752231908,3,0.3
BOOK00636,10,10,0.6246804985199143,0.5442524859063839,1.0,0.7357381294634753,5,0.5
BOOK00637,10,10,0.4575858918905412,0.40652742507132505,0.6038409201013365,0.49913503393200903,5,0.5
BOOK00638,10,10,0.4154860227932997,0.5105925892710822,0.8932274333755396,0.7501643983786784,4,0.4
BOOK00639,10,10,0.433276742730546,0.38141054999000656,0.8932274333755396,0.6385034044113533,4,0.4
BOOK00640,10,10,0.5490346904003741,0.3864621665023796,0.7283170461764474,0.49913503393200903,4,0.4
BOOK00641,10,10,0.5521792976095254,0.3271310713886621,0.89687316108951,0.42651265265663046,3,0.3
BOOK00642,10,10,0.5734752766143087,0.5489678353871515,0.8473251964829458,0.8652711905902185,7,0.7
BOOK00643,10,10,0.4231399032172923,0.39787681986205403,0.5662976739432592,0.47466433374886075,3,0.3
BOOK00644,10,10,0.44437810511159936,0.2605542681444908,0.5692759128046853,0.32018834491711506,6,0.6
BOOK00645,10,10,0.5405832596978484,0.3966678952006133,0.9020464832575324,0.7136453261287194,6,0.6
BOOK00646,10,10,0.573901195160517,0.3010915136418256,0.771505948403842,0.3675540543351717,6,0.6
BOOK00647,10,10,0.5259295781055788,0.5089995876771132,0.6983361906918151,0.5622358687990742,6,0.6
BOOK00648,10,10,0.539473315173961,0.28637286483825386,0.89687316108951,0.36489149009324306,4,0.4
BOOK00649,10,10,0.5314609346370707,0.5074667332258318,0.6579307892888857,0.6295488231332453,7,0.7
BOOK00650,10,10,0.5897497394718776,0.5691962428546848,0.8473251964829458,0.8652711905902185,6,0.6
BOOK00651,10,10,0.39042105271749816,0.3680377650626731,0.8699853307873553,0.40642674263195155,3,0.3
BOOK00652,10,10,0.5894900174628923,0.5640404530539314,0.9020464832575324,0.8530929749677606,7,0.7
BOOK00653,10,10,0.38111327014239926,0.3689398504516842,0.4892600871755213,0.42649989318570053,7,0.7
BOOK00654,10,10,0.6246804985199143,0.4906941250364074,1.0,0.7357381294634753,5,0.5
BOOK00655,10,10,0.5071215282932526,0.4516866701266977,0.8462067941082766,0.7143669059620824,6,0.6
BOOK00656,10,10,0.48870609610688726,0.5101013505244424,0.8462067941082766,0.6505230878363866,6,0.6
BOOK00657,10,10,0.5480642099270211,0.47238147252418694,0.7308857095970669,0.5672621752231908,5,0.5
BOOK00658,10,10,0.5276119958472573,0.510368425440759,0.7007993296328153,0.5622358687990742,6,0.6
BOOK00659,10,10,0.262947041747807,0.20324929255472446,0.5360214734477925,0.2917601748372908,3,0.3
BOOK00660,10,10,0.5677466908091944,0.29109332261175186,0.8181008261666022,0.32571023619505435,1,0.1
BOOK00661,10,10,0.40174511739069024,0.31861564626590816,0.45111874629421994,0.4188284478221197,7,0.7
BOOK00662,10,10,0.5397396157834029,0.35896606417642396,0.8140892188695265,0.4696334905845344,6,0.6
BOOK00663,10,10,0.4372492468523833,0.2042061267509272,1.0,0.27715567658496704,4,0.4
BOOK00664,10,10,0.5252238007990425,0.40084742400219386,0.5950836478695659,0.5024073240224544,3,0.3
BOOK00665,10,10,0.5182981642641884,0.42344352384855705,0.8060455617129427,0.5075041635615426,5,0.5
BOOK00666,10,10,0.44252026311344494,0.20129582676472726,0.5155943524300121,0.2231608305956843,4,0.4
BOOK00667,10,10,0.49154820928001375,0.36574604487810464,0.8484582126103455,0.4668830845423021,5,0.5
BOOK00668,10,10,0.37822797357207694,0.36798046648111066,0.7675590339335953,0.48752356994168783,3,0.3
BOOK00669,10,10,0.42652133309517415,0.27231395621075505,0.5875503901995334,0.4081344860247581,4,0.4
BOOK00670,10,10,0.48039504996235427,0.38239855030802095,0.6742904272269683,0.4799951518774289,6,0.6
BOOK00671,10,10,0.45310562234502055,0.29960331559702535,0.8571446123497601,0.7065014143162647,4,0.4
BOOK00672,10,10,0.4228361662079143,0.3370317988355907,0.6742904272269683,0.426928967008502,6,0.6
BOOK00673,10,10,0.22400315864393988,0.341886238817337,0.2921909175558974,0.45320017679651475,2,0.2
BOOK00674,10,10,0.4862642869450175,0.5067180665730651,0.5628605578243562,0.6470450053473198,4,0.4
BOOK00675,10,10,0.527537585657366,0.4049090168576169,0.5866913884592445,0.4445742710711899,4,0.4
BOOK00676,10,10,0.38926762155948297,0.37358111127823906,0.6825802957764782,0.5747691918746025,4,0.4
BOOK00677,10,10,0.47547751589155335,0.30683419394255396,0.523665248641521,0.417755155293735,3,0.3
BOOK00678,10,10,0.4373601160819864,0.36506566134866414,0.8060455617129427,0.4963550716191331,5,0.5
BOOK00679,10,10,0.4372492468523833,0.4072858586121916,1.0,0.6064119718723027,5,0.5
BOOK00680,10,10,0.4407137694884483,0.307499400770553,0.49487656367179983,0.3716314410425851,4,0.4
BOOK00681,10,10,0.49304634575917455,0.3413719859056503,0.8181008261666022,0.4688906948070416,5,0.5
BOOK00682,10,10,0.6001080841391407,0.32205144830579363,1.0,0.46922550037115296,3,0.3
BOOK00683,10,10,0.4405278561263362,0.3347084650304887,0.6842884384232507,0.5613953437399403,5,0.5
BOOK00684,10,10,0.5397089903069718,0.35693374842082964,0.6146831996494776,0.42103926866432495,6,0.6
BOOK00685,10,10,0.4818724135110088,0.42058115819551284,0.5422403812550296,0.5024073240224544,3,0.3
BOOK00686,10,10,0.40174511739069024,0.4397682476613996,0.45111874629421994,0.6985919810392911,5,0.5
BOOK00687,10,10,0.444396401887375,0.3422896340327759,0.5428170569938339,0.4494172134753113,6,0.6
BOOK00688,10,10,0.438412819085662,0.48258188337440133,0.7952778384722079,0.7092444622155094,5,0.5
BOOK00689,10,10,0.6001080841391407,0.4801697529430462,1.0,0.5715556047761596,4,0.4
BOOK00690,10,10,0.386838608568748,0.3308339185740265,0.48249093138293064,0.3989457363257219,4,0.4
BOOK00691,10,10,0.5073300886502023,0.4155826239512811,0.7315182285438324,0.6064119718723027,4,0.4
BOOK00692,10,10,0.387375964329006,0.3464326048889665,0.43474470949724114,0.4948087013093533,4,0.4
BOOK00693,10,10,0.5911179094960347,0.5291255013971821,0.6412137936166621,0.6985919810392911,5,0.5
BOOK00694,10,10,0.44105547280346197,0.2647502574291941,0.7507642342891563,0.3123107826435644,4,0.4
BOOK00695,10,10,0.39402941625345156,0.3864944661893481,0.49778066031081764,0.4385101197288326,1,0.1
BOOK00696,10,10,0.5106081283410122,0.46275206882865055,0.7540960207242832,0.5728051767696436,5,0.5
BOOK00697,10,10,0.515750710357541,0.45338819959841115,0.8484582126103455,0.6128033110721418,7,0.7
BOOK00698,10,10,0.3099230362911619,0.31098021655945046,0.6870771199606348,0.3424270266563196,1,0.1
BOOK00699,10,10,0.4684588094510255,0.36492189416252413,0.5260314106182755,0.40068107827093424,5,0.5
BOOK00700,10,10,0.40140681830808705,0.3365984490143033,0.6584772405253282,0.4688906948070416,3,0.3
BOOK00701,10,10,0.4260238875380529,0.33719416639651356,0.8571446123497601,0.7065014143162647,5,0.5
BOOK00702,10,10,0.5014610251088376,0.47194021136996145,0.6842884384232507,0.5597183780176577,6,0.6
BOOK00703,10,10,0.546364920587799,0.5585995379521587,0.623146018247591,0.6470450053473198,5,0.5
BOOK00704,10,10,0.5521595922999538,0.4550235033427225,0.6792520515273225,0.6128033110721418,4,0.4
BOOK00705,10,10,0.22400315864393988,0.29937691317549275,0.2921909175558974,0.34251082299388,4,0.4
BOOK00706,10,10,0.4256936268096629,0.31998643338416344,0.5175929781358918,0.37745944026214673,6,0.6
BOOK00707,10,10,0.346488550690463,0.32653185167041987,0.49778066031081764,0.4385101197288326,4,0.4
BOOK00708,10,10,0.4273315583933893,0.37864347221690364,0.9666942819382304,0.6314419876038435,2,0.2
BOOK00709,10,10,0.28252921109228546,0.2599296209594648,0.8167958213318941,0.7662442590565182,7,0.7
BOOK00710,6,10,0.3253419955419004,0.18491387783916824,0.4082482904638631,0.2818785618751488,6,0.6
BOOK00711,10,10,0.30235059052338975,0.23626253546277468,0.5381561984249441,0.3102955258595057,3,0.3
BOOK00712,10,10,0.6109591294143686,0.4406215083922409,0.7600616916701234,0.5186335096072953,2,0.2
BOOK00713,10,10,0.4630785620883612,0.26037472984341326,0.6352482345940603,0.3227122792475356,5,0.5
BOOK00714,3,3,0.39906277313472466,0.39487630460232537,0.42490766032512095,0.4430483128292618,3,0.3
BOOK00715,9,10,0.3510450229970053,0.2038420825008352,0.5413734210438529,0.3746241605526905,1,0.1
BOOK00716,10,10,0.24475402136799973,0.4044535408161825,0.47068593059695313,0.5321667471283373,0,0.0
BOOK00717,1,2,0.44552931235360693,0.18815641860816837,0.44552931235360693,0.3260865204887305,1,0.1
BOOK00718,10,10,0.4630785620883612,0.378607099289317,0.6352482345940603,0.4823061163386716,6,0.6
BOOK00719,10,10,0.4166543054631292,0.34809512375533347,0.5678598409361325,0.3911045046780682,3,0.3
BOOK00720,10,10,0.45352053930996716,0.3679852471069661,0.5718847402867162,0.526325406390284,4,0.4
BOOK00721,10,10,0.6102776184366414,0.21425169256904777,0.8006859087067538,0.3506254484813389,9,0.9
BOOK00722,10,10,0.5647270790881864,0.24212319969099166,1.0,0.2922061160409365,1,0.1
BOOK00723,10,10,0.617623673367909,0.4000387719359537,0.8164539886570665,0.6455111547253567,2,0.2
BOOK00724,2,2,0.602107596663084,0.6222350590796739,0.6250266940228582,0.651598807198192,2,0.2
BOOK00725,10,10,0.5476671373131359,0.3202840558647394,0.7197242842369518,0.41866545811215117,0,0.0
BOOK00726,10,10,0.6093904525879897,0.22577478148746138,1.0000000000000002,0.500103798356355,2,0.2
BOOK00727,10,10,0.3051487417044364,0.2399725996029069,0.7921337880557469,0.8083453367040164,2,0.2
BOOK00728,10,10,0.507276506730097,0.3035378442701914,0.6409409947158975,0.39310581528189276,2,0.2
BOOK00729,10,10,0.3159806609428586,0.14193307795922294,0.4062790908364726,0.18659015252548383,0,0.0
BOOK00730,10,10,0.4482455798152823,0.3319909251457472,0.9582839845186717,0.8069544936734311,3,0.3
BOOK00731,10,10,0.7329126235899178,0.18812842494944731,1.0,0.22661450920156623,4,0.4
