book_id,canonical_title,source_group,PC1,PC2,PC3
BOOK00260,Servant Leadership,Open Library only,-2.1534389211989877,-0.6801852933839957,-0.19767459733065798
BOOK00261,Global Servant-Leadership,Open Library only,-2.0412363966834826,-0.587641215114791,0.289292712692864
BOOK00262,Servant leadership in nursing,Open Library only,-1.8324834128666545,-0.1218672611210913,-0.10258535078607663
BOOK00263,Servant Leadership,Open Library only,-1.9655612357638428,-0.2609887347896661,-0.5503648544617045
BOOK00264,Servant Leadership Roadmap,Open Library only,-2.0290339291714257,-0.7966912458217073,-0.16069874678277862
BOOK00267,The servant,Open Library only,0.42583012599324277,-0.2710715523644024,-0.2938199061723409
BOOK00268,A Woman's Guide to Servant Leadership,Open Library only,-1.6950291550645005,-0.051452919431787966,-0.7877036483490836
BOOK00272,Personal and Organizational Excellence Through Servant Leadership,Open Library only,-1.6934774684374176,-0.25257948599073016,0.2821124916528749
BOOK00275,The spirit of servant-leadership,Open Library only,-2.028187130908891,-0.400720920987776,-0.43280143541802224
BOOK00276,Idiot Guide to Servant Leadership,Open Library only,-2.007311832527208,-0.35414352558840606,-0.4719892417659163
BOOK00280,Paul on leadership,Open Library only,-1.5619513321673124,0.0876685542367869,-0.3399241446734557
BOOK00281,Marketing management,Open Library only,7.738001408957425,-0.7750720880100092,0.32137393468315295
BOOK00282,Management information systems,Open Library only,7.324223610276683,1.4028841668791743,-0.28469343757405996
BOOK00283,Marketing Management,Open Library only,5.497508137493817,-4.960249675535007,-1.2173369332947046
BOOK00284,Human Resource management,Open Library only,4.274218895611179,-1.8753060612784405,-0.6248744847020847
BOOK00285,Operations management,Open Library only,4.288695989688445,-1.1797878642312052,0.7366429950921962
BOOK00286,Principles of management,Open Library only,5.213285302151576,0.6763892074682908,-1.3916466142071509
BOOK00287,Strategic management,Open Library only,4.589266540816896,0.4568292758003477,-0.3152719561776313
BOOK00288,Statistics for management,Open Library only,4.784838906344421,-0.6371436199323991,-0.6899692376921618
BOOK00289,The Night Manager,Open Library only,3.3462879622934874,0.07415742911051093,1.184929004194635
BOOK00290,Strategic management,Open Library only,3.801543358342568,0.2787551559693051,1.4076203690373588
BOOK00291,Management,Open Library only,3.824654979167336,0.10897912139796159,0.45079412763386606
BOOK00292,High Output Management,Open Library only,3.65449070911475,-0.8536315017296003,-0.8012694604884402
