matrix_row,book_id,canonical_title,source_group,core_zero_vector,enriched_zero_vector
962,BOOK00963,Next!,LeadershipNow only,True,True
963,BOOK00964,The President's Man,LeadershipNow only,False,False
964,BOOK00965,Burn the Boats,LeadershipNow only,False,False
965,BOOK00966,Deep Purpose,LeadershipNow only,False,False
966,BOOK00967,Do Hard Things,LeadershipNow only,False,False
967,BOOK00968,Getting to Neutral,LeadershipNow only,False,False
968,BOOK00969,The Power of Conflict,LeadershipNow only,False,False
969,BOOK00970,Reunion,LeadershipNow only,False,False
970,BOOK00971,Magic Words,LeadershipNow only,False,False
971,BOOK00972,Deliberate Calm,LeadershipNow only,False,False
972,BOOK00973,Leadership Is Overrated,LeadershipNow only,False,False
973,BOOK00974,Unlocked,LeadershipNow only,False,False
974,BOOK00975,How Work Works,LeadershipNow only,False,False
975,BOOK00976,MoneyZen,LeadershipNow only,False,False
976,BOOK00977,Master of Change,LeadershipNow only,False,False
977,BOOK00978,The LEGO Story,LeadershipNow only,False,False
978,BOOK00979,Lead Like a Marine,LeadershipNow only,False,False
979,BOOK00980,Conflict Resilience,LeadershipNow only,False,False
980,BOOK00981,Optimal,LeadershipNow only,False,False
981,BOOK00982,Job Moves,LeadershipNow only,False,False
982,BOOK00983,Turnaround Time,LeadershipNow only,False,False
983,BOOK00984,Possible,LeadershipNow only,False,False
984,BOOK00985,Good Judgment,LeadershipNow only,False,False
985,BOOK00986,Inspire,LeadershipNow only,False,False
986,BOOK00987,What's Next Is Now,LeadershipNow only,False,False
987,BOOK00988,Learned Excellence,LeadershipNow only,False,False
988,BOOK00989,Uptime,LeadershipNow only,False,False
989,BOOK00990,Day Trading Attention,LeadershipNow only,False,False
990,BOOK00991,How to Walk into a Room,LeadershipNow only,False,False
991,BOOK00992,The Skill Code,LeadershipNow only,False,False
992,BOOK00993,Win the Inside Game,LeadershipNow only,False,False
993,BOOK00994,The Stress Paradox,LeadershipNow only,False,False
994,BOOK00995,The Six Disciplines of Strategic Thinking,LeadershipNow only,False,False
995,BOOK00996,Pivot or Die,LeadershipNow only,False,False
996,BOOK00997,The Sweaty Startup,LeadershipNow only,False,False
997,BOOK00998,Team Intelligence,LeadershipNow only,False,False
998,BOOK00999,Never Lead Alone,LeadershipNow only,False,False
999,BOOK01000,"Speak, Memorably",LeadershipNow only,False,False
1000,BOOK01001,The AI Con,LeadershipNow only,False,False
1001,BOOK01002,Unfiltered,LeadershipNow only,True,True
1002,BOOK01003,The CEO Mindset,LeadershipNow only,False,False
1003,BOOK01004,Nimitz at War,LeadershipNow only,False,False
1004,BOOK01005,Our Least Important Asset,LeadershipNow only,False,False
1005,BOOK01006,Glad We Met,LeadershipNow only,False,False
1006,BOOK01007,Innovators,LeadershipNow only,False,False
1007,BOOK01008,Emotionally Charged,LeadershipNow only,False,False
1008,BOOK01009,Leadership from Bad to Worse,LeadershipNow only,False,False
1009,BOOK01010,Liberalism's Last Man,LeadershipNow only,False,False
1010,BOOK01011,More Than Pretty Boxes,LeadershipNow only,False,False
1011,BOOK01012,The Means of Prediction,LeadershipNow only,False,False
1012,BOOK01013,The Unaccountability Machine,LeadershipNow only,False,False
1013,BOOK01014,Doing Meritocracy Right,LeadershipNow only,False,False
1014,BOOK01015,Generation Why,LeadershipNow only,False,False
1015,BOOK01016,The Entrepreneurs,LeadershipNow only,False,False
1016,BOOK01017,Win from Within,LeadershipNow only,False,False
1017,BOOK01018,Pause to Think,LeadershipNow only,False,False
1018,BOOK01019,Inside IBM,LeadershipNow only,False,False
1019,BOOK01020,Energize,LeadershipNow only,False,False
1020,BOOK01021,Everyday Superhero,LeadershipNow only,False,False
1021,BOOK01022,The Digital Multinational,LeadershipNow only,False,False
1022,BOOK01023,The Work of the Future,LeadershipNow only,False,False
1023,BOOK01024,Work without Jobs,LeadershipNow only,False,False
1024,BOOK01025,Productive Tensions,LeadershipNow only,False,False
1025,BOOK01026,Workforce Ecosystems,LeadershipNow only,False,False
1026,BOOK01027,Inside the Competitor's Mindset,LeadershipNow only,False,False
1027,BOOK01028,The Leaders You Need,LeadershipNow only,False,False
1028,BOOK01029,The Skills-Powered Organization,LeadershipNow only,False,False
1029,BOOK01030,Nudging,LeadershipNow only,True,True
1030,BOOK01031,Taming Silicon Valley,LeadershipNow only,False,False
1031,BOOK01032,Campaign of the Century,LeadershipNow only,False,False
1032,BOOK01033,Thomas Jefferson,LeadershipNow only,False,False
1033,BOOK01034,Adventurers,LeadershipNow only,False,False
1034,BOOK01035,Mixed Signals,LeadershipNow only,False,False
1035,BOOK01036,Decision Leadership,LeadershipNow only,False,False
1036,BOOK01037,Vienna,LeadershipNow only,False,False
1037,BOOK01038,We Need to Talk About Inflation,LeadershipNow only,False,False
1038,BOOK01039,Making Sense of Chaos,LeadershipNow only,False,False
1039,BOOK01040,The Corporation in the Twenty-First Century,LeadershipNow only,False,False
1040,BOOK01041,"Inner Mastery, Outer Impact",LeadershipNow only,False,False
1041,BOOK01042,Rising Together,LeadershipNow only,False,False
1042,BOOK01043,Team Habits,LeadershipNow only,False,False
1043,BOOK01044,"Bigger, Better, Bolder",LeadershipNow only,False,False
1044,BOOK01045,The Choice Point,LeadershipNow only,False,False
1045,BOOK01046,Flip Your Life,LeadershipNow only,False,False
1046,BOOK01047,The 12-Week MBA,LeadershipNow only,False,False
1047,BOOK01048,Moonshot,LeadershipNow only,False,False
1048,BOOK01049,Ask,LeadershipNow only,False,False
1049,BOOK01050,The Five Talents That Really Matter,LeadershipNow only,False,False
1050,BOOK01051,Dynamic Drive,LeadershipNow only,False,False
1051,BOOK01052,Don't Say Um,LeadershipNow only,False,False
1052,BOOK01053,Purposeful Curiosity,LeadershipNow only,False,False
1053,BOOK01054,Hangry,LeadershipNow only,False,False
1054,BOOK01055,The Aspiring Leader's Guide to the Future,LeadershipNow only,False,False
1055,BOOK01056,The Power to Change,LeadershipNow only,False,False
1056,BOOK01057,What to Do Next,LeadershipNow only,False,False
1057,BOOK01058,Your Future Self,LeadershipNow only,False,False
1058,BOOK01059,The Geek Way,LeadershipNow only,False,False
1059,BOOK01060,The Revolutionary,LeadershipNow only,True,False
1060,BOOK01061,Blood in the Machine,LeadershipNow only,False,False
1061,BOOK01062,Get It Done,LeadershipNow only,True,True
1062,BOOK01063,The Problem with Change,LeadershipNow only,False,False
1063,BOOK01064,Revenge of the Tipping Point,LeadershipNow only,False,False
1064,BOOK01065,Disrupt Everything-and Win,LeadershipNow only,False,False
1065,BOOK01066,The Chaos Machine,LeadershipNow only,False,False
1066,BOOK01067,A Story is a Deal,LeadershipNow only,False,False
1067,BOOK01068,Excessively Obsessed,LeadershipNow only,False,False
1068,BOOK01069,Coach K,LeadershipNow only,False,False
1069,BOOK01070,King,LeadershipNow only,False,False
1070,BOOK01071,This Is for Everyone,LeadershipNow only,False,False
1071,BOOK01072,Enshittification,LeadershipNow only,True,True
1072,BOOK01073,The Extinction of Experience,LeadershipNow only,False,False
1073,BOOK01074,The End of Burnout,LeadershipNow only,False,False
1074,BOOK01075,The Random Factor,LeadershipNow only,False,False
1075,BOOK01076,May Contain Lies,LeadershipNow only,False,False
1076,BOOK01077,The Power Law,LeadershipNow only,False,False
1077,BOOK01078,The Bill of Obligations,LeadershipNow only,False,False
1078,BOOK01079,Mark Twain,LeadershipNow only,False,False
1079,BOOK01080,The Secret to Transformational Leadership,LeadershipNow only,False,False
1080,BOOK01081,Power Failure,LeadershipNow only,False,False
1081,BOOK01082,Clear Thinking,LeadershipNow only,False,False
1082,BOOK01083,Mind Shift,LeadershipNow only,False,False
1083,BOOK01084,The Gift of Influence,LeadershipNow only,False,False
1084,BOOK01085,Presidents at War,LeadershipNow only,False,False
1085,BOOK01086,John Quincy Adams,LeadershipNow only,False,False
1086,BOOK01087,Partnering,LeadershipNow only,False,False
1087,BOOK01088,How Minds Change,LeadershipNow only,False,False
1088,BOOK01089,From Strength to Strength,LeadershipNow only,False,False
1089,BOOK01090,"Right Thing, Right Now",LeadershipNow only,False,False
1090,BOOK01091,Wisdom Takes Work,LeadershipNow only,False,False
1091,BOOK01092,Never Enough,LeadershipNow only,False,False
1092,BOOK01093,How Basketball Can Save the World,LeadershipNow only,False,False
1093,BOOK01094,You Owe You,LeadershipNow only,False,False
1094,BOOK01095,Build for Tomorrow,LeadershipNow only,False,False
1095,BOOK01096,Mindreader,LeadershipNow only,False,False
1096,BOOK01097,The Earned Life,LeadershipNow only,False,False
1097,BOOK01098,Burn Rate,LeadershipNow only,False,False
1098,BOOK01099,Crash Landing,LeadershipNow only,False,False
1099,BOOK01100,When We Are Seen,LeadershipNow only,False,False
1100,BOOK01101,The Voltage Effect,LeadershipNow only,False,False
1101,BOOK01102,How Big Things Get Done,LeadershipNow only,False,False
1102,BOOK01103,The New Megatrends,LeadershipNow only,False,False
1103,BOOK01104,Virtual Society,LeadershipNow only,False,False
1104,BOOK01105,Supercommunicators,LeadershipNow only,False,False
1105,BOOK01106,It's Not TV,LeadershipNow only,False,False
1106,BOOK01107,1929,LeadershipNow only,False,False
1107,BOOK01108,Battle of Ink and Ice,LeadershipNow only,False,False
1108,BOOK01109,To Risk It All,LeadershipNow only,False,False
1109,BOOK01110,How to Calm Your Mind,LeadershipNow only,False,False
1110,BOOK01111,The Search,LeadershipNow only,False,False
1111,BOOK01112,Good Arguments,LeadershipNow only,False,False
1112,BOOK01113,How Not to Be a Politician,LeadershipNow only,False,False
1113,BOOK01114,Optimal Illusions,LeadershipNow only,False,False
1114,BOOK01115,Same as Ever,LeadershipNow only,False,False
1115,BOOK01116,The Performance Paradox,LeadershipNow only,False,False
1116,BOOK01117,Wild Problems,LeadershipNow only,False,False
1117,BOOK01118,Unreasonable Hospitality,LeadershipNow only,True,False
1118,BOOK01119,Ideaflow,LeadershipNow only,False,False
1119,BOOK01120,Lead to Win,LeadershipNow only,False,False
1120,BOOK01121,Buy Back Your Time,LeadershipNow only,False,False
1121,BOOK01122,Quit,LeadershipNow only,False,False
1122,BOOK01123,Shift,LeadershipNow only,False,False
1123,BOOK01124,Managing Up,LeadershipNow only,False,False
1124,BOOK01125,The Book of Boundaries,LeadershipNow only,False,False
1125,BOOK01126,It's On Me,LeadershipNow only,False,False
1126,BOOK01127,World Eaters,LeadershipNow only,False,False
1127,BOOK01128,Life Worth Living,LeadershipNow only,False,False
1128,BOOK01129,Untold Power,LeadershipNow only,False,False
1129,BOOK01130,The Yellow Pad,LeadershipNow only,False,False
1130,BOOK01131,The Big Con,LeadershipNow only,False,False
1131,BOOK01132,Million Dollar Weekend,LeadershipNow only,True,False
1132,BOOK01133,Look,LeadershipNow only,False,False
1133,BOOK01134,The Experience Mindset,LeadershipNow only,False,False
1134,BOOK01135,All In,LeadershipNow only,False,False
1135,BOOK01136,Slow Productivity,LeadershipNow only,False,False
1136,BOOK01137,The Way of the Champion,LeadershipNow only,False,False
1137,BOOK01138,The Essentialism Planner,LeadershipNow only,False,False
1138,BOOK01139,Henry V,LeadershipNow only,False,False
1139,BOOK01140,The Creative Act,LeadershipNow only,False,False
1140,BOOK01141,Team,LeadershipNow only,False,False
1141,BOOK01142,Hidden Potential,LeadershipNow only,False,False
1142,BOOK01143,Lead Like You Mean It,LeadershipNow only,False,False
1143,BOOK01144,Excellent Advice for Living,LeadershipNow only,False,False
1144,BOOK01145,Choose Your Enemies Wisely,LeadershipNow only,False,False
1145,BOOK01146,Distancing,LeadershipNow only,False,False
1146,BOOK01147,Playful,LeadershipNow only,False,False
1147,BOOK01148,The Journey of Leadership,LeadershipNow only,False,False
1148,BOOK01149,The Venture Mindset,LeadershipNow only,False,False
1149,BOOK01150,You Already Know,LeadershipNow only,False,False
1150,BOOK01151,Tiny Experiments,LeadershipNow only,False,False
1151,BOOK01152,Primal Intelligence,LeadershipNow only,False,False
1152,BOOK01153,The Collective Edge,LeadershipNow only,False,False
1153,BOOK01154,The Song of Significance,LeadershipNow only,False,False
1154,BOOK01155,The Diary of a CEO,LeadershipNow only,False,False
1155,BOOK01156,Co-Intelligence,LeadershipNow only,False,False
1156,BOOK01157,"Smart, Not Loud",LeadershipNow only,False,False
1157,BOOK01158,The Next Conversation,LeadershipNow only,False,False
1158,BOOK01159,The 5 Types of Wealth,LeadershipNow only,False,False
1159,BOOK01160,Confident by Choice,LeadershipNow only,False,False
1160,BOOK01161,Infectious Generosity,LeadershipNow only,False,False
1161,BOOK01162,Just the Good Stuff,LeadershipNow only,False,False
1162,BOOK01163,The Wealth Money Can't Buy,LeadershipNow only,False,False
1163,BOOK01164,On Leadership,LeadershipNow only,False,False
1164,BOOK01165,The Systems Leader,LeadershipNow only,False,False
1165,BOOK01166,These Strange New Minds,LeadershipNow only,False,False
1166,BOOK01167,Fired Up,LeadershipNow only,False,False
1167,BOOK01168,Uncompete,LeadershipNow only,False,False
1168,BOOK01169,The Thinking Machine,LeadershipNow only,False,False
1169,BOOK01170,Resurface,LeadershipNow only,True,True
1170,BOOK01171,On Character,LeadershipNow only,False,False
1171,BOOK01172,What You're Made For,LeadershipNow only,False,False
1172,BOOK01173,G-Man,LeadershipNow only,True,True
1173,BOOK01174,The Burnout Challenge,LeadershipNow only,False,False
1174,BOOK01175,Deeply Responsible Business,LeadershipNow only,False,False
1175,BOOK01176,Capitalism,LeadershipNow only,False,False
1176,BOOK01177,The Corporation and the Twentieth Century,LeadershipNow only,False,False
1177,BOOK01178,The Power of Regret,LeadershipNow only,False,False
1178,BOOK01179,The Nineties,LeadershipNow only,False,False
1179,BOOK01180,In the Shadow of the Gods,LeadershipNow only,True,True
1180,BOOK01181,The Crisis of Democratic Capitalism,LeadershipNow only,False,False
1181,BOOK01182,Sir Henry Royce,LeadershipNow only,False,False
1182,BOOK01183,The Conviction to Lead,LeadershipNow only,False,False
1183,BOOK01184,Leveling Up,LeadershipNow only,False,False
1184,BOOK01185,The Commanders,LeadershipNow only,False,False
1185,BOOK01186,The Wise Leader,LeadershipNow only,False,False
1186,BOOK01187,Character,LeadershipNow only,False,False
1187,BOOK01188,Reagan,LeadershipNow only,False,False
1188,BOOK01189,Team Emotional Intelligence 2.0,LeadershipNow only,False,False
1189,BOOK01190,Focused As A Bee,LeadershipNow only,False,False
1190,BOOK01191,Network Leadership,LeadershipNow only,False,False
1191,BOOK01192,Decisions about Decisions,LeadershipNow only,False,False
1192,BOOK01193,Redemption,LeadershipNow only,False,False
1193,BOOK01194,Determining Leadership Potential,LeadershipNow only,False,False
1194,BOOK01195,The Next Leadership Team,LeadershipNow only,False,False
1195,BOOK01196,The Character Compass,LeadershipNow only,False,False
1196,BOOK01197,The Practice of Ethical Leadership,LeadershipNow only,False,False
1197,BOOK01198,Sentient Strategy,LeadershipNow only,False,False
1198,BOOK01199,Everyday Leadership,LeadershipNow only,False,False
1199,BOOK01200,Redefining Networking,LeadershipNow only,False,False
1200,BOOK01201,Franklin D. Roosevelt and the Art of Leadership,LeadershipNow only,False,False
1201,BOOK01202,ThinkBlink Manifesto,LeadershipNow only,False,False
1202,BOOK01203,We Are Ambiverts Now,LeadershipNow only,False,False
1203,BOOK01204,The Presence Principle,LeadershipNow only,False,False
1204,BOOK01205,Leading With Values,LeadershipNow only,False,False
1205,BOOK01206,How to be a Coffee Bean,LeadershipNow only,False,False
1206,BOOK01207,The Power of a Positive You,LeadershipNow only,False,False
1207,BOOK01208,Scaling Innovation,LeadershipNow only,False,False
1208,BOOK01209,Leading in a Non-Linear World,LeadershipNow only,False,False
1209,BOOK01210,The One Truth,LeadershipNow only,False,False
1210,BOOK01211,The 7 Commitments of a Great Team,LeadershipNow only,False,False
1211,BOOK01212,The Sale,LeadershipNow only,False,False
1212,BOOK01213,The Neutrality Trap,LeadershipNow only,False,False
1213,BOOK01214,Human-Driven Experience,LeadershipNow only,False,False
1214,BOOK01215,The Power of One More,LeadershipNow only,False,False
1215,BOOK01216,Difficult Decisions,LeadershipNow only,False,False
1216,BOOK01217,Driving Results,LeadershipNow only,False,False
1217,BOOK01218,The Imperfectionists,LeadershipNow only,False,False
1218,BOOK01219,Amp It Up,LeadershipNow only,False,False
1219,BOOK01220,The Mentor's Guide,LeadershipNow only,False,False
1220,BOOK01221,Say More About That,LeadershipNow only,False,False
1221,BOOK01222,"Move to the Edge, Declare it Center",LeadershipNow only,False,False
1222,BOOK01223,Do It,LeadershipNow only,False,False
1223,BOOK01224,Amplify Your Influence,LeadershipNow only,False,False
1224,BOOK01225,Leading Wisely,LeadershipNow only,False,False
1225,BOOK01226,Trustworthy AI,LeadershipNow only,False,False
1226,BOOK01227,How the Future Works,LeadershipNow only,False,False
1227,BOOK01228,Sustainable Leadership:,LeadershipNow only,False,False
1228,BOOK01229,The Unexpected Leader,LeadershipNow only,False,False
1229,BOOK01230,The Soul of Startups,LeadershipNow only,False,False
1230,BOOK01231,Principal in Balance,LeadershipNow only,False,False
1231,BOOK01232,True North,LeadershipNow only,False,False
1232,BOOK01233,Step into the Metaverse,LeadershipNow only,False,False
1233,BOOK01234,The Metaverse Handbook,LeadershipNow only,False,False
1234,BOOK01235,Digital Transformation Payday,LeadershipNow only,False,False
1235,BOOK01236,Leading with Vulnerability,LeadershipNow only,False,False
1236,BOOK01237,Work Here Now,LeadershipNow only,False,False
1237,BOOK01238,The Locker Room,LeadershipNow only,False,False
1238,BOOK01239,Adaptive Resilience,LeadershipNow only,False,False
1239,BOOK01240,Decisions Over Decimals,LeadershipNow only,False,False
1240,BOOK01241,Navigating the Metaverse,LeadershipNow only,False,False
1241,BOOK01242,Energy Leadership,LeadershipNow only,False,False
1242,BOOK01243,A Cure for the Common Company,LeadershipNow only,False,False
1243,BOOK01244,The Digital Leader,LeadershipNow only,False,False
1244,BOOK01245,Culture Is the Way,LeadershipNow only,False,False
1245,BOOK01246,Wise Decisions,LeadershipNow only,False,False
1246,BOOK01247,The Ecosystem Economy,LeadershipNow only,False,False
1247,BOOK01248,Autonomous Transformation,LeadershipNow only,False,False
1248,BOOK01249,The Negativity Fast,LeadershipNow only,False,False
1249,BOOK01250,To the Top,LeadershipNow only,False,False
1250,BOOK01251,The Energy of Success,LeadershipNow only,False,False
1251,BOOK01252,The Jeffersonians,LeadershipNow only,False,False
1252,BOOK01253,"See, Solve, Scale",LeadershipNow only,False,False
1253,BOOK01254,Unlikely Heroes,LeadershipNow only,False,False
1254,BOOK01255,Talent,LeadershipNow only,False,False
1255,BOOK01256,The Fund,LeadershipNow only,False,False
1256,BOOK01257,Intrinsic Motivation,LeadershipNow only,False,False
1257,BOOK01258,The Bezos Blueprint,LeadershipNow only,False,False
1258,BOOK01259,Endure,LeadershipNow only,False,False
1259,BOOK01260,"When They Win, You Win",LeadershipNow only,False,False
1260,BOOK01261,The Unfair Advantage,LeadershipNow only,False,False
1261,BOOK01262,The Perennials,LeadershipNow only,False,False
1262,BOOK01263,The Art of Clear Thinking,LeadershipNow only,False,False
1263,BOOK01264,The Friction Project,LeadershipNow only,False,False
1264,BOOK01265,If You Want Something Done,LeadershipNow only,False,False
1265,BOOK01266,Hard Truths,LeadershipNow only,False,False
1266,BOOK01267,Your Big Leap Year,LeadershipNow only,False,False
1267,BOOK01268,Nobody Cares About Your Career,LeadershipNow only,False,False
1268,BOOK01269,Uncommon,LeadershipNow only,False,False
1269,BOOK01270,Supremacy,LeadershipNow only,False,False
1270,BOOK01271,The Difference That Makes the Difference,LeadershipNow only,False,False
1271,BOOK01272,The Need to Lead,LeadershipNow only,False,False
1272,BOOK01273,Master of Me,LeadershipNow only,False,False
1273,BOOK01274,The History of Money,LeadershipNow only,False,False
1274,BOOK01275,Radical Respect,LeadershipNow only,False,False
1275,BOOK01276,The Four Workarounds,LeadershipNow only,False,False
1276,BOOK01277,Upshift,LeadershipNow only,False,False
1277,BOOK01278,Over Work,LeadershipNow only,False,False
1278,BOOK01279,Thinking 101,LeadershipNow only,False,False
1279,BOOK01280,How Trust Works,LeadershipNow only,False,False
1280,BOOK01281,STFU,LeadershipNow only,False,False
1281,BOOK01282,Activate Your Greatness,LeadershipNow only,False,False
1282,BOOK01283,Win Every Argument,LeadershipNow only,False,False
1283,BOOK01284,Startup Program Design,LeadershipNow only,False,False
1284,BOOK01285,We the Leader,LeadershipNow only,False,False
1285,BOOK01286,Change Proof,LeadershipNow only,False,False
1286,BOOK01287,Pitch Like Hollywood,LeadershipNow only,False,False
1287,BOOK01288,The Pursuit of Excellence,LeadershipNow only,False,False
1288,BOOK01289,Bridge the Gap,LeadershipNow only,False,False
1289,BOOK01290,Flip the Switch,LeadershipNow only,False,False
1290,BOOK01291,All Are Welcome,LeadershipNow only,False,False
1291,BOOK01292,Connectable,LeadershipNow only,False,False
1292,BOOK01293,Win When They Say You Won't,LeadershipNow only,False,False
1293,BOOK01294,"Better Humans, Better Performance",LeadershipNow only,False,False
1294,BOOK01295,Thriving on Overload,LeadershipNow only,False,False
1295,BOOK01296,Arrive and Thrive,LeadershipNow only,False,False
1296,BOOK01297,Coaching Essentials for Managers,LeadershipNow only,False,False
1297,BOOK01298,Decision Sprint,LeadershipNow only,False,False
1298,BOOK01299,The Bold Ones,LeadershipNow only,True,False
1299,BOOK01300,3 Hours a Day,LeadershipNow only,False,False
1300,BOOK01301,Brave Together,LeadershipNow only,False,False
1301,BOOK01302,Lead Through Anything,LeadershipNow only,False,False
1302,BOOK01303,The Spinach King,LeadershipNow only,False,False
1303,BOOK01304,Peacemaker,LeadershipNow only,False,False
1304,BOOK01305,Going Infinite,LeadershipNow only,False,False
1305,BOOK01306,The Optimist,LeadershipNow only,True,True
1306,BOOK01307,The Mind's Mirror,LeadershipNow only,False,False
1307,BOOK01308,The Nvidia Way,LeadershipNow only,False,False
1308,BOOK01309,The Metaverse,LeadershipNow only,False,False
1309,BOOK01310,The Art of Uncertainty,LeadershipNow only,False,False
1310,BOOK01311,The Busy Brain Cure,LeadershipNow only,False,False
1311,BOOK01312,Winston and the Windsors,LeadershipNow only,False,False
1312,BOOK01313,Dream Chasing,LeadershipNow only,False,False
1313,BOOK01314,The Communication Code,LeadershipNow only,False,False
1314,BOOK01315,Flying in the Face of Fear,LeadershipNow only,False,False
1315,BOOK01316,The Unlocked Leader,LeadershipNow only,False,False
1316,BOOK01317,Break the Rules!,LeadershipNow only,False,False
1317,BOOK01318,Rebooting Your Brain,LeadershipNow only,False,False
1318,BOOK01319,Built to Beat Chaos,LeadershipNow only,False,False
1319,BOOK01320,Speak with Confidence,LeadershipNow only,False,False
1320,BOOK01321,Quick Confidence,LeadershipNow only,False,False
1321,BOOK01322,Getting Over Ourselves,LeadershipNow only,False,False
1322,BOOK01323,The Seven Crucibles,LeadershipNow only,False,False
1323,BOOK01324,The End of Leadership as We Know It,LeadershipNow only,False,False
1324,BOOK01325,Boundless,LeadershipNow only,False,False
1325,BOOK01326,Leadership Revolution,LeadershipNow only,False,False
1326,BOOK01327,The Manager's Handbook,LeadershipNow only,False,False
1327,BOOK01328,Reimagine Inclusion,LeadershipNow only,False,False
1328,BOOK01329,Work Different,LeadershipNow only,False,False
1329,BOOK01330,The Reinvention Formula,LeadershipNow only,False,False
1330,BOOK01331,The House that Cheese Built,LeadershipNow only,False,False
1331,BOOK01332,Secrets of Next-Level Entrepreneurs,LeadershipNow only,False,False
1332,BOOK01333,Difficult Conversations Don't Have to Be Difficult,LeadershipNow only,False,False
1333,BOOK01334,The Upside of Disruption,LeadershipNow only,False,False
1334,BOOK01335,The Power of Going All-In,LeadershipNow only,False,False
1335,BOOK01336,From Conflict to Convergence,LeadershipNow only,False,False
1336,BOOK01337,Mindshift,LeadershipNow only,False,False
1337,BOOK01338,Rewired,LeadershipNow only,False,False
1338,BOOK01339,Toolkit for Turbulence,LeadershipNow only,False,False
1339,BOOK01340,Heal to Lead,LeadershipNow only,False,False
1340,BOOK01341,Career Confidence,LeadershipNow only,False,False
1341,BOOK01342,Productive Failure,LeadershipNow only,False,False
1342,BOOK01343,Digital Mavericks,LeadershipNow only,False,False
1343,BOOK01344,UnLeadership,LeadershipNow only,False,False
1344,BOOK01345,The Power of Ownership,LeadershipNow only,False,False
1345,BOOK01346,The Art of Encouragement,LeadershipNow only,False,False
1346,BOOK01347,Leading Yourself,LeadershipNow only,False,False
1347,BOOK01348,Ice Cold Leader,LeadershipNow only,False,False
1348,BOOK01349,Mentorship Unlocked,LeadershipNow only,False,False
1349,BOOK01350,The New CEO,LeadershipNow only,False,False
1350,BOOK01351,Think Remarkable,LeadershipNow only,False,False
1351,BOOK01352,The Art of Changing Course,LeadershipNow only,False,False
1352,BOOK01353,Microwins,LeadershipNow only,False,False
1353,BOOK01354,The Elements of Negotiation,LeadershipNow only,False,False
1354,BOOK01355,Five Generations at Work,LeadershipNow only,False,False
1355,BOOK01356,How to Create Innovation,LeadershipNow only,False,False
1356,BOOK01357,The Super Upside Factor,LeadershipNow only,False,False
1357,BOOK01358,IRREPLACEABLE,LeadershipNow only,False,False
1358,BOOK01359,Unlock Your Leadership Story,LeadershipNow only,False,False
1359,BOOK01360,Analytics the Right Way,LeadershipNow only,False,False
1360,BOOK01361,What Lights You Up?,LeadershipNow only,False,False
1361,BOOK01362,The Mentorship Edge,LeadershipNow only,False,False
1362,BOOK01363,Your Values-Based Legacy,LeadershipNow only,False,False
1363,BOOK01364,The Ethical Imperative,LeadershipNow only,False,False
1364,BOOK01365,Essential,LeadershipNow only,False,False
1365,BOOK01366,SHIFTS,LeadershipNow only,False,False
1366,BOOK01367,Still Standing,LeadershipNow only,False,False
1367,BOOK01368,Unforgettable Presence,LeadershipNow only,False,False
1368,BOOK01369,Endless Customers,LeadershipNow only,False,False
1369,BOOK01370,The Art of Self-Leadership,LeadershipNow only,False,False
1370,BOOK01371,The Pause Principle,LeadershipNow only,False,False
1371,BOOK01372,Connectedness,LeadershipNow only,False,False
1372,BOOK01373,The Viking Code,LeadershipNow only,False,False
1373,BOOK01374,Leading Relationships,LeadershipNow only,False,False
1374,BOOK01375,Leading for Wellness,LeadershipNow only,False,False
1375,BOOK01376,The Archetype Effect,LeadershipNow only,False,False
1376,BOOK01377,What Matters Next,LeadershipNow only,False,False
1377,BOOK01378,Hone,LeadershipNow only,False,False
1378,BOOK01379,Generation AI,LeadershipNow only,False,False
1379,BOOK01380,The Insight-Driven Leader,LeadershipNow only,False,False
1380,BOOK01381,The ROI of Thought Leadership,LeadershipNow only,False,False
1381,BOOK01382,Monster Transformation,LeadershipNow only,False,False
1382,BOOK01383,The Devil Emails at Midnight,LeadershipNow only,False,False
1383,BOOK01384,Master Your Mindset,LeadershipNow only,False,False
1384,BOOK01385,The CEO's Guide to the Investment Galaxy,LeadershipNow only,False,False
1385,BOOK01386,From Panic to Profit,LeadershipNow only,False,False
1386,BOOK01387,It's Not Magic,LeadershipNow only,False,False
1387,BOOK01388,Quick Leadership,LeadershipNow only,False,False
1388,BOOK01389,Respect,LeadershipNow only,False,False
1389,BOOK01390,Flow Leadership,LeadershipNow only,False,False
1390,BOOK01391,Biohacking Leadership,LeadershipNow only,False,False
1391,BOOK01392,Irresistible Change,LeadershipNow only,False,False
1392,BOOK01393,Stress Nation,LeadershipNow only,False,False
1393,BOOK01394,Perseverance Principles,LeadershipNow only,False,False
1394,BOOK01395,How to be a Friend (In an Unfriendly World),LeadershipNow only,False,False
1395,BOOK01396,The Success Factor,LeadershipNow only,False,False
1396,BOOK01397,The Change Mindset,LeadershipNow only,False,False
1397,BOOK01398,"Survive, Reset, Thrive",LeadershipNow only,False,False
1398,BOOK01399,The Solutionists,LeadershipNow only,True,True
1399,BOOK01400,Confident AI,LeadershipNow only,False,False
1400,BOOK01401,The Resilient Culture,LeadershipNow only,False,False
1401,BOOK01402,Engaging Teams,LeadershipNow only,False,False
1402,BOOK01403,Into the Metaverse,LeadershipNow only,False,False
1403,BOOK01404,Where Is My Office?,LeadershipNow only,False,False
