book_id,AE_01,AE_02,AE_03,AE_04,AE_05,AE_06,AE_07,AE_08,AE_09,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32
BOOK01022,-0.043935053,-0.3831537,-0.109452665,-0.07820324,0.204055,-0.08546238,-0.03155157,-0.19760153,-0.11567176,-0.23955882,0.19956008,0.26544732,0.26997018,-0.13686472,0.20705172,0.001374824,0.101328686,-0.043940768,0.116203345,0.028910883,-0.16346973,0.03905857,0.19751976,-0.06211047,-0.009158485,0.1797958,0.19684482,0.06785555,0.10590094,0.08650906,0.011394702,-0.05540674
BOOK01023,0.03027075,-0.32044935,0.14963026,-0.12910463,0.25688842,0.09646015,-0.13468388,0.017533764,0.081687994,-0.07170489,0.44138017,0.5225661,-0.14864886,-0.022563703,0.49372193,-0.24267592,-0.1642791,-0.10536819,0.11468736,0.1512999,0.017550126,0.17252982,0.59362626,-0.15675612,-0.033648722,0.1854209,0.19815344,0.38604364,-0.10850253,-0.106951185,0.5395819,-0.16533929
BOOK01024,-0.16472009,-0.46977872,0.06105186,-0.18683924,0.022094488,-0.277995,-0.08528869,-0.1277483,0.021192104,-0.09704897,0.22743526,0.15869279,-0.123603314,0.0324525,0.5999391,-0.04170515,-0.18251497,-0.3396867,0.14555156,-0.13971919,0.08546065,0.21553305,0.3567875,-0.20225123,0.029596068,-0.17600837,0.010238886,0.6158823,-0.22476682,0.22442636,0.20803663,0.018503021
BOOK01025,-0.12196631,-0.40434837,0.05752132,-0.12523259,0.10026331,-0.059005022,-0.1629972,-0.19764712,-0.1075669,-0.219866,0.12240887,0.24256271,0.17330182,-0.029567786,0.07601388,-0.032675777,-0.0012879074,-0.069490515,-0.17412543,0.108798,-0.11318305,-0.046642393,0.18713039,-0.0499012,0.000597097,0.24563001,0.26684475,0.10761745,0.077665165,0.09444897,0.03868193,0.07247643
BOOK01026,0.065736055,-0.21230215,0.033888847,0.022783615,0.24757403,0.13206571,-0.18778448,-0.32115638,-0.0832163,-0.11170849,0.18977359,0.01428026,0.23311761,0.072832644,0.3508517,-0.23906267,-0.078747116,0.006694048,-0.051613342,0.15215357,0.049965486,0.041683946,0.1313335,-0.13127412,-0.033002757,0.20994252,0.18305,0.14406966,0.05344388,-0.16088018,0.08965922,-0.06824399
BOOK01027,-0.37966552,-0.81986994,-0.09679039,-0.21369511,0.17048632,-0.076577246,-0.008619808,-0.58323145,-0.2002978,-0.36073086,0.1171546,-0.05231235,0.6752312,0.6061625,0.77849436,-0.21188633,0.053920623,-0.0998794,0.038955025,-0.12318168,-0.01924944,0.2174646,0.57767373,-0.26957834,-0.09492087,0.026265971,-0.1344084,0.26458502,-0.17559585,0.17752844,0.1207929,-0.030811042
BOOK01028,-0.045245193,-0.26942736,0.0049786195,-0.026922146,0.16721219,-0.011018533,-0.055739254,-0.2231365,-0.052718617,-0.19185892,0.16066119,0.09174754,0.19518322,-0.032162048,0.23877978,0.08849108,-0.12304849,-0.14923039,-0.06320073,-0.0005914252,0.0048837513,-0.12882437,0.2283211,-0.1452252,0.020324912,0.054203395,0.17104132,0.14743699,0.053631186,-0.11129131,0.009170167,-0.025880374
BOOK01029,-0.2918002,-0.21667844,0.13850403,-0.0015362743,0.028568264,-0.040822364,-0.19996063,-0.17707048,-0.19814396,-0.14470655,0.024330288,0.078559816,0.048661344,-0.013849892,0.13317731,0.017715987,-0.016158186,-0.21674283,0.057954155,-0.055429544,0.043883733,-0.014481071,0.15591057,-0.043190196,-0.06254245,0.072854,0.06951554,0.09820866,-0.09645016,0.0535186,-0.08118721,0.03973499
BOOK01031,-0.58444977,-0.4185452,-0.051544797,-0.4187945,0.12875701,-0.13388723,-0.064234555,-0.001246661,-0.36968976,-0.49237812,-0.013449401,0.23039532,0.5630545,0.20824935,0.048685715,-0.262589,0.40665546,0.32395816,-0.091360725,-0.02315436,-0.0038459748,0.024741273,0.39715856,-0.16122875,-0.20247208,0.5509732,0.098240554,-0.043481633,0.16696468,-0.1315416,0.24808243,-0.23320878
BOOK01032,-0.0688994,-0.23783028,0.03946572,0.010863535,0.035231274,-0.013721209,-0.10865842,-0.18001013,-0.09227779,-0.13315529,0.09901342,0.11397652,0.117589824,-0.0101978555,0.1446633,-0.0016989745,-0.028724663,-0.09400243,0.06604225,0.001347523,-0.017280757,0.03817719,0.16034001,-0.067238785,-0.0011696815,0.04918231,0.054484256,0.03591431,0.03108406,-0.020089386,-0.08138026,-0.0021845475
BOOK01033,0.020368509,-0.43338162,-0.087619215,-0.049988367,-0.023332287,0.0647468,-0.024200499,-0.16128193,-0.13718924,-0.3290276,0.16403869,0.1535686,0.0795191,-0.06325214,-0.035765454,-0.03760302,-0.09473788,0.014376747,-0.12025353,-0.0044303983,-0.15132782,-0.030192152,-0.07845457,-0.16246948,0.093556166,0.06994702,0.059995517,0.06101796,0.025378011,-0.007303713,-0.11062907,-0.066425055
BOOK01034,0.17539701,-0.18177876,0.2538965,0.022963539,0.37971503,0.25170365,-0.2944944,-0.2904154,0.09714644,-0.08968004,0.48180154,0.22286436,0.0063294545,-0.06306485,0.6726116,-0.23362294,0.0070182607,0.18925706,0.21025127,0.1384399,0.1604056,0.24483888,0.5884008,-0.18344983,-0.065532744,0.25447583,0.26789954,0.157728,-0.03187581,-0.3752278,0.3905893,-0.104118474
BOOK01035,-0.075160556,-0.23390001,0.017171292,0.011340623,0.05868065,-0.018369943,-0.10672106,-0.16251156,-0.11319854,-0.1814202,0.12305707,0.12547533,0.11964115,-0.025119863,0.12050535,-0.025448468,0.01950381,-0.06716352,0.004717618,0.031662185,-0.043052122,0.030825544,0.113111675,-0.083464704,-0.022539042,0.114702456,0.064219624,0.029515132,0.021006763,-0.017339794,-0.073019356,-0.0030354671
BOOK01036,-0.05993654,-0.21772718,0.07743345,0.2659538,0.116977036,-0.012425095,-0.21876778,-0.23851947,-0.09567935,-0.11814241,0.20267022,0.08674355,0.017444402,-0.05761575,0.097026765,0.20276207,0.12854415,-0.27944386,-0.009854116,-0.0035283621,-0.035468787,0.105730005,0.05341256,0.01184006,0.024672013,0.014097072,0.110159844,-0.0795625,0.022883251,0.015312321,-0.16605979,0.13514149
BOOK01037,-0.95190746,0.31432292,0.33631787,0.097056106,0.8269088,0.08810227,-0.20846815,-0.7363098,-0.2808732,0.037861265,0.18980363,0.833722,-0.09715539,0.0436468,0.66869664,-0.6106728,0.30817616,-1.1539572,0.15686247,0.047637425,-0.03056015,0.5196339,0.404621,0.18967459,-0.2578159,0.06453046,0.28508973,0.3455685,-0.27388886,0.10503655,-0.29827517,-0.37851983
BOOK01038,-0.1751928,-0.38915107,-0.0040560476,-0.13369119,-0.109165505,-0.10139944,-0.045740396,0.045669958,-0.22878745,-0.314452,0.08829115,-0.13812216,0.20404845,-0.06963695,0.14392525,-0.096294075,-0.19774422,-0.113113955,0.22295967,0.23716593,0.07747325,-0.2737638,0.31287706,-0.013570372,-0.10069817,0.11433513,0.34465706,-0.009534895,-0.036882482,-0.10693977,0.12110811,-0.022555642
BOOK01039,-0.11839529,-0.21092346,0.03935552,0.13852376,0.15882185,-0.14139077,-0.2501366,-0.23882502,-0.013171375,-0.19075093,0.22372574,0.12684247,0.15693709,-0.043947585,0.027188495,0.14444439,0.14497036,-0.3247325,0.04589481,0.17334157,-0.06861496,0.033826932,-0.08927854,0.006398551,0.03745069,0.009763882,0.082567394,-0.050428852,0.06686424,-0.014534479,-0.192824,0.20048696
BOOK01040,-0.08011519,-0.30797687,0.056003805,-0.07286021,0.009861704,-0.10131067,-0.096371606,-0.3023897,-0.03997103,-0.25057837,0.17597371,-0.010507271,0.13115966,0.0052723587,0.40023133,-0.033016257,-0.0599721,-0.17814413,0.1959539,-0.038015936,0.10793272,0.10922566,0.19716623,-0.102708064,0.01310838,-0.12634234,-0.009390101,0.15816829,-0.11582873,-0.01942618,-0.10404712,0.051611274
BOOK01041,-0.09100772,-0.2952378,-0.011484321,0.024971576,0.13875937,-0.06356508,-0.079499796,-0.16512245,-0.06911468,-0.19065627,0.103067264,0.19666505,0.18459597,0.006352924,0.054520145,0.011529205,0.09668957,-0.08289207,-0.0888526,0.024387456,-0.082911685,0.0720828,0.101104245,-0.041734897,0.049239002,0.13876346,0.06989053,-0.012556076,0.068336666,-0.009216873,-0.064165406,0.012080517
BOOK01042,-0.08939595,-0.22406626,-0.082755774,0.010496404,0.05774351,-0.12149982,-0.13614146,-0.24785887,-0.1316641,-0.1761255,0.04855752,0.10426064,0.1890871,0.036610574,0.06730184,-0.06690808,0.07803524,-0.045958884,-0.17983694,0.0796259,-0.08781174,-0.0055410117,-0.009424807,-0.1566244,-0.0061499476,0.11613306,0.12225975,0.09314436,0.13935257,0.0085822325,-0.12672602,0.013767138
BOOK01043,-0.07176763,-0.34159547,-0.12854466,-0.24208918,0.1151706,0.09731839,0.044995308,-0.010118455,-0.089975365,-0.34530443,0.19473422,-0.019510418,0.3071487,-0.028969161,0.3628727,-0.027768534,-0.28602958,-0.054959603,-0.1006631,-0.06466348,-0.003587976,-0.23971295,0.32231143,-0.3481925,-0.05586441,0.1489943,0.11183245,0.10435491,0.07350698,-0.18337454,0.2153103,-0.24573812
BOOK01044,-0.29107863,-0.22692221,-0.18165942,0.28372234,0.4206089,-0.2394786,0.021375023,-0.49344012,-0.37728405,-0.29617408,-0.24946263,0.5682031,0.56478566,0.020905726,-0.15303385,0.11889018,0.7664326,-0.09414831,-0.594735,0.107357964,-0.22298297,0.18622392,0.2030677,0.06702141,0.14316732,0.66352123,0.18428832,-0.16326311,0.09467292,0.26264617,-0.36715746,-0.025197573
BOOK01045,-0.44821236,-0.66083044,0.09552859,-0.22935617,0.15543465,-0.0372316,0.0005942732,-0.050063647,-0.02801153,-0.33280322,0.27520216,-0.06282186,0.13703626,0.25960204,0.075087994,-0.13976265,-0.085785426,-0.19261533,0.07572705,0.3146968,0.010877237,-0.09171897,0.23418768,-0.29359213,0.1404745,0.22686723,0.19945353,0.30689803,-0.27069396,-0.159133,0.21986574,-0.016492844
BOOK01046,0.014889654,-0.18208724,0.022728218,-0.03346078,-0.020387752,0.020533385,-0.094978034,-0.18480888,-0.10096768,-0.23901647,0.12150785,0.0783695,0.15044692,-0.072623454,0.17925334,-0.12764795,0.07591602,0.04681492,0.029860176,0.094332665,0.012678012,-0.035247505,0.10961093,0.0011239201,-0.099463895,0.05902761,0.19752139,-0.08826122,0.12824756,-0.09467465,-0.06329402,0.031456765
BOOK01047,-0.06532522,-0.22923449,-0.005216323,-0.041945733,0.012908805,-0.029464684,-0.11439937,-0.20688154,-0.10765178,-0.21661323,0.08974956,0.098147675,0.088221185,-0.027082123,0.11561306,0.0024830876,-0.019617938,-0.092837,-0.024683334,0.014122913,0.019510433,-0.0060316287,0.12971602,-0.12565267,7.9244375e-05,0.085549384,0.09545088,0.08635071,0.030774295,0.027203444,-0.061413568,-0.02134005
BOOK01048,-0.42108172,0.17862245,-0.110533014,-0.6197568,0.22099203,0.4070431,0.03202893,-0.5526205,0.1381596,-0.39050886,0.4597347,0.512751,-0.14639387,-0.07904876,0.91480005,0.1556972,-0.0030359328,-0.6413536,-0.39419284,-0.21334748,-0.10884413,-0.12415451,0.4585438,-1.0604014,-0.37452906,-0.14814946,0.5815782,0.8799664,0.503016,-0.16260004,0.17846173,-0.43315947
BOOK01049,0.0922033,-0.2024768,-0.099852815,0.043531515,0.34895745,0.044936433,-0.14170925,-0.54159033,-0.07851363,-0.15686494,0.12625709,0.010647107,0.34902534,0.14756702,0.24929243,-0.2811937,-0.09380864,-0.093635395,-0.18020481,0.15489292,-0.016922519,-0.014909431,-0.12843625,-0.08908964,0.00028888136,0.121157624,0.15628475,0.21497318,0.09364869,-0.018127175,-0.07313401,-0.063679956
BOOK01050,-0.142501,-0.15613918,0.03428795,-0.037014693,0.049780745,-0.11959751,-0.1547472,-0.1561414,-0.12949431,-0.24541828,0.10772471,0.17220898,0.18261653,-0.062781624,0.11539553,-0.00441146,-0.0457967,-0.18793394,-0.055675242,0.08298827,-0.035912424,-0.03864246,0.05571229,-0.061882824,-0.07164252,0.08148915,0.031189851,0.04191079,0.06735206,-0.06418015,-0.14533207,0.04740007
BOOK01051,-0.016347177,-0.22128516,0.015152564,0.03249308,0.045521665,0.001969982,-0.12660277,-0.16856626,-0.111021824,-0.18030229,0.1333178,0.10948394,0.120973624,-0.035478033,0.11610703,-0.027641159,-0.021981873,-0.07032419,0.00033354014,0.03312589,-0.033391297,0.0076015256,0.09985778,-0.06339465,-0.017917126,0.0851894,0.04143262,-0.025529891,0.010804035,-0.0076877046,-0.07980825,0.020704534
BOOK01052,-0.03442938,-0.3611925,0.20068614,-0.1647924,0.12929821,-0.15793642,-0.41841877,-0.24339941,-0.1719468,-0.071926266,0.08174786,0.42455262,0.15639275,-0.22783351,0.104483664,-0.26974025,-0.10759496,0.39863858,-0.036712967,-0.112423345,-0.11463541,-0.013206694,0.16553758,-0.110061534,0.059138,0.26003563,0.075831845,0.16453716,0.03834577,-0.056595042,-0.053797964,-0.14486533
BOOK01053,-0.100549765,-0.28454015,0.044680625,0.022209374,0.032098208,-0.0061621554,-0.13272575,-0.12124474,-0.10600022,-0.16037133,0.12771553,0.13035955,0.10233074,-0.011571303,0.109671414,-0.0346615,0.036167532,-0.08698117,-0.016393445,0.043165535,-0.04579112,0.0099503435,0.11564505,-0.06735719,0.0070119426,0.10430576,0.07392461,0.034320332,-0.02407249,-0.019187817,-0.05096635,0.016645353
BOOK01054,-0.31973165,0.11393383,-0.08660041,-0.46209982,0.17258595,0.3212757,0.0265105,-0.46777797,0.07156163,-0.33099788,0.3558847,0.4084999,-0.08685091,-0.06692282,0.7137039,0.11046778,0.004414946,-0.47194678,-0.29524493,-0.16643725,-0.080461934,-0.09490195,0.41072142,-0.8194132,-0.29506904,-0.07447581,0.45394033,0.6545361,0.39174014,-0.116826974,0.10662436,-0.3422457
BOOK01055,-0.12909961,-0.28668213,0.01762263,0.08655147,0.11381461,0.01169743,-0.069208175,-0.08946749,-0.17586145,-0.22279358,0.20469615,0.22307849,0.13865054,0.059575897,0.056143865,-0.18316118,-0.08117645,-0.20452167,0.025518738,0.15425713,-0.069945514,0.011195138,0.128527,0.06928397,-0.043056704,0.086110234,0.04144372,-0.054804698,-0.05759258,-0.13081658,-0.047751818,-0.080052234
BOOK01056,-0.62139165,-0.0033427924,-0.02494577,-0.119016714,0.4365922,-0.26843256,-0.062282175,-0.017779976,-0.14618364,-0.4139477,0.10194869,0.01783618,0.31947294,0.26919952,0.113268465,-0.23830615,0.1463501,-0.23152703,-0.044598546,-0.25252125,0.21086845,0.054526426,0.15467298,-0.023347434,-0.16729772,-0.07198177,-0.23619328,-0.2835927,-0.020202167,-0.3337039,0.05842965,-0.18610594
BOOK01057,0.059815444,-0.21795425,-0.10864179,0.02741952,0.31856582,-0.00039235502,-0.13102256,-0.4917515,-0.11517521,-0.16979022,0.09505266,-0.030601913,0.37045413,0.12509005,0.23633906,-0.26993755,-0.122193344,-0.09298799,-0.14623564,0.14801888,-0.0080304295,-0.043198474,-0.104625806,-0.07634567,-0.0023613945,0.122376755,0.16296133,0.18543243,0.09544468,-0.037759297,-0.08145211,-0.074066766
BOOK01058,-0.17693222,-0.61495686,0.04928438,-0.017525597,0.33776826,0.10624255,-0.20394336,0.13881023,-0.15979931,-0.68660307,0.66136503,0.3338417,0.011856228,-0.24018434,-0.13569346,-0.15843989,-0.30655056,-0.34102875,-0.31274027,0.3936319,0.004127145,-0.37129048,0.24831748,0.11065502,0.114960276,0.2810527,0.5726144,-0.29767323,-0.10110841,-0.5164195,0.3298763,-0.2762932
BOOK01059,-0.7721655,0.010855373,0.18921418,0.06075555,0.768221,-0.12318945,-0.08489603,-0.6935006,0.18187383,-0.29427853,-0.0808818,0.48372856,0.5809302,-0.25595522,0.25173485,0.17636329,0.754927,-0.58199406,0.004698418,0.0037638522,-0.18570918,-0.5011486,0.010146059,-0.34069186,0.34877288,-0.21645594,0.19074756,-0.02459915,-0.24694502,-0.31306776,-0.5073765,-0.11237731
BOOK01060,-0.067297265,-0.24819502,0.014937293,0.0023985896,0.022364065,-0.007694319,-0.095460966,-0.15993296,-0.10956364,-0.18788184,0.114074916,0.11326788,0.112083144,-0.018604442,0.11226089,-0.03355502,-0.0032241717,-0.070066296,0.016942881,0.023031479,-0.0335055,0.015683573,0.12314031,-0.08364199,-0.0052337646,0.07688568,0.05929871,0.016790949,0.0105244,-0.021439651,-0.07555285,-0.012867607
BOOK01061,-0.6297313,-0.27862543,0.05969181,-0.122760765,0.6741745,-0.84950763,-0.19952048,-0.09605503,-0.1333381,-0.30443302,0.038688004,0.82042956,-0.0015936643,-0.08595512,-0.6118264,-0.91176903,0.5338723,0.007881597,-0.18428242,0.3332184,-0.062018692,-0.06944011,-0.21825527,0.619207,0.15936777,0.08308828,0.6137263,-0.08909446,0.017117769,-0.12522542,0.05644398,-0.23619333
BOOK01063,-0.21061707,-0.11160278,0.03615027,0.119418,0.17461757,-0.13027202,-0.06796926,-0.026930317,-0.14419124,-0.1823103,0.046218604,-0.074517846,0.28594458,0.05470972,0.27249843,-0.13460451,0.19432327,-0.060599208,0.011708781,0.091366224,0.078195296,0.06898844,0.008796802,-0.07502518,-0.07158822,0.17179278,-0.1330076,0.05294834,-0.17713162,-0.198042,-0.044335213,0.09745799
BOOK01064,-0.14689803,-0.37140986,0.022059832,-0.05142747,0.019699328,-0.015524931,-0.09576003,-0.11333753,-0.1156959,-0.2239412,0.18318462,0.076946065,0.14548224,0.051299583,0.11121373,-0.041375123,-0.04739421,-0.08353289,0.031208076,0.09009577,-0.05370742,0.02914244,0.14193626,-0.16266406,0.02129453,0.11857304,0.041700013,0.07147732,-0.02013681,-0.07618037,-0.034496155,-0.009144947
BOOK01065,0.1690842,-0.43400168,-0.07235953,0.061377756,-0.14447418,-0.21969964,-0.06735362,0.08721794,0.047722794,-0.15785362,0.28825635,0.23442441,0.15095696,-0.08646815,0.29010266,-0.08898118,-0.18366796,-0.033535212,-0.10895261,0.02896995,-0.20332974,0.14064309,0.26745337,-0.2968181,0.18783292,-0.07208894,-0.2530983,0.01090841,-0.03103096,-0.1602141,-0.10014704,-0.12946674
BOOK01066,-0.35737473,-0.5219943,-0.017172195,0.14192332,0.2551096,-0.11232625,-0.29558706,-0.5387293,-0.13234785,-0.24027067,0.25766718,0.10256679,0.21250889,0.259162,-0.119531155,-0.14981326,0.39869156,-0.37427628,0.11764131,0.1778393,-0.11774629,0.12307243,-0.25029746,0.23213992,0.071970105,-0.15351066,0.3168127,-0.13778156,0.1127097,0.11654602,-0.22555634,0.15556304
BOOK01067,-0.063746676,-0.12031762,-0.0133864805,0.022303928,0.21379274,-0.02299343,-0.008589208,-0.30556667,-0.07235002,-0.20471872,0.14907193,0.105517045,0.07084168,0.108986504,0.16854927,-0.09539881,-0.08446457,-0.11652985,-0.1578423,-0.07474537,-0.01152654,0.11142651,0.14807205,-0.04738257,-0.13340141,0.06708214,0.112292774,0.063112676,0.12529904,-0.048836067,-0.07173449,-0.06429319
BOOK01068,-0.1080072,-0.25852066,0.020362329,-0.008135257,0.022601634,-0.015039764,-0.11228877,-0.15928267,-0.13341647,-0.1952988,0.10704096,0.10835323,0.124666296,-0.007809654,0.12614146,-0.032352783,-0.009928986,-0.086999945,-0.011040926,0.022011131,-0.024058074,0.0033795238,0.14134341,-0.10276276,-0.009428412,0.08637981,0.061652258,0.027439803,0.006305948,-0.032735832,-0.072021425,-0.01802674
BOOK01069,-0.18028054,-0.26260042,0.106944755,0.046816975,0.239838,-0.120748535,-0.22358172,-0.15390521,0.0113274455,-0.12149146,0.1501227,0.15488875,0.17348242,-0.025136717,0.16899472,0.019480197,0.16445953,-0.115447246,-0.11142458,0.022935128,-0.0072677135,-0.088737145,0.17423865,-0.07311189,0.07761338,0.047704592,0.16552854,-0.03879474,0.016033314,-0.12735951,0.015995197,0.077715084
BOOK01070,-0.5065747,-0.7406974,0.09188926,-0.29832482,0.026519064,-0.068795234,0.07369617,-0.018905312,-0.124515645,-0.47059828,0.18084475,-0.13582826,0.14660591,0.2114147,0.17449337,-0.16054317,-0.09799848,-0.21332482,0.20546865,0.36329296,0.14041081,-0.2125462,0.3846644,-0.2521564,0.09521412,0.21884254,0.29690439,0.39760694,-0.42496487,-0.12776491,0.29768595,-0.036064528
BOOK01071,-0.14198345,-0.26275232,-0.034317907,0.08690619,0.06788993,-0.116370395,0.013331488,-0.23903607,-0.05451154,0.026105773,0.038908035,0.22604528,0.017609186,0.06677583,0.30362517,-0.16299173,0.12951154,0.056761242,0.23938224,-0.015341678,-0.1005974,-0.105859116,0.4324687,-0.24085206,0.01475193,-0.1363952,0.084956214,0.118395925,-0.17096654,0.06478128,-0.031830482,-0.110859714
BOOK01073,-0.24540347,-0.34763256,-0.09972742,-0.22216055,0.14732563,-0.098404616,0.020402245,-0.11634963,-0.082171075,-0.3228216,0.16467375,0.16564454,0.2690362,0.055015642,0.18092132,-0.08052221,0.00983049,-0.14117892,-0.09299727,0.037425824,-0.051273882,0.07162008,0.17855608,-0.21151316,0.019144714,0.15541066,0.11362959,0.17296891,0.13355085,-0.12548375,0.043604232,-0.17080909
BOOK01074,-0.42680135,-0.5696211,0.0860404,-0.24868602,0.15580252,0.013390871,0.026517436,-0.07519815,-0.027303144,-0.33019528,0.22451782,-0.022766884,0.1670914,0.25948757,0.10857144,-0.12197401,-0.06784362,-0.20613953,0.045725428,0.32105464,0.032685943,-0.11087689,0.26302034,-0.2677718,0.081794664,0.257865,0.21708429,0.30199528,-0.22033218,-0.13987948,0.2279248,-0.015969008
BOOK01075,-0.2970818,-0.110916704,-0.22178097,-0.107466616,-0.48805597,0.18682922,-0.312361,-0.15451342,-0.4599349,-0.00751907,0.19040936,0.38954732,0.034226336,-0.19682682,0.4331499,-0.39146137,-0.023868285,-0.5333709,-0.19365737,-0.06451468,-0.4270957,0.43466213,0.050002538,-0.4155005,-0.18144904,-0.07088192,0.21414351,0.26202065,0.6015053,-0.07455954,-0.47468895,-0.6544933
BOOK01076,-0.040000014,-0.21720937,0.027235901,0.0072534233,-0.0017798841,-0.11646114,-0.13785493,-0.15705068,-0.09910112,-0.12491156,0.067944676,0.12412827,0.069358535,0.05778252,0.02043569,-0.01834939,-0.0032603592,0.0070520937,0.04222799,0.0062017012,0.027747937,0.07998725,0.19362007,-0.042768274,-0.009592906,0.09771387,0.029216416,-0.012872934,0.059278425,0.040007856,-0.04795509,-0.001755055
BOOK01077,-0.5913656,0.038468473,-0.04275262,-0.22014521,0.3702509,-0.19933492,-0.14149441,-0.25861114,-0.13589442,-0.43954554,0.07820301,0.2833027,0.042078294,0.27329603,-0.10832499,-0.24435194,0.023839295,-0.4074551,-0.124067,-0.339667,0.24280939,-0.03914161,0.32159522,0.034903906,-0.11615333,-0.25775287,0.012155473,-0.41528812,0.13249195,-0.06031602,0.057557695,-0.3683326
BOOK01078,-0.95190746,0.31432292,0.33631787,0.097056106,0.8269088,0.08810227,-0.20846815,-0.7363098,-0.2808732,0.037861265,0.18980363,0.833722,-0.09715539,0.0436468,0.66869664,-0.6106728,0.30817616,-1.1539572,0.15686247,0.047637425,-0.03056015,0.5196339,0.404621,0.18967459,-0.2578159,0.06453046,0.28508973,0.3455685,-0.27388886,0.10503655,-0.29827517,-0.37851983
BOOK01079,0.05281066,-0.018938266,-0.10732931,0.09441037,-0.2438553,0.10877192,-0.025322393,-0.1727941,-0.253635,-0.14736076,0.25533113,0.41154477,-0.17157252,-0.15924212,0.14659455,-0.1407205,-0.05816806,-0.33824217,-0.3377358,0.10434461,-0.29464534,0.29292122,0.057909984,-0.11222118,-0.20275314,0.031464353,0.27834824,0.0896354,0.44039395,-0.040740468,-0.35932267,-0.1885016
BOOK01080,-0.4902614,-0.15730907,0.049910683,0.06683842,0.15723254,-0.12349726,-0.4075141,0.018224284,-0.7942721,-0.07840747,-0.34108043,-0.06542974,0.671268,-0.16218495,0.36568132,0.03945862,-0.3566186,-0.03083753,-0.2290147,-0.24928188,0.0055965334,-0.3692544,0.7489567,-0.2485753,-0.19899057,0.5966051,-0.10587099,-0.31451446,-0.126519,-0.019477269,0.00065339357,-0.2343157
BOOK01081,-0.48834667,0.026021373,0.018473834,-0.24844891,0.05235881,-0.26219785,-0.16123648,-0.24874638,-0.19405213,-0.36720452,-0.009123817,0.3664598,-0.14433926,0.13530095,-0.10395172,-0.3008349,0.11161072,-0.314717,-0.2981469,-0.27049202,0.15851222,0.056397934,0.29604992,0.035374604,-0.1289381,-0.15210566,0.13748106,-0.18814191,0.12523928,0.12882908,-0.06185467,-0.22371247
BOOK01082,-0.027898446,-0.20154315,0.12591803,0.017035287,-0.023216456,-0.054406866,-0.15164246,-0.2841285,-0.095343284,-0.1640782,0.0258459,0.13411835,0.093110986,-0.041614674,0.103503615,-0.030215234,0.06843654,0.031516485,0.070734195,0.042049862,0.04448691,-0.023931004,0.17262559,0.05025112,-0.024147555,0.047321256,0.14377855,-0.0638594,0.009849794,0.012951379,-0.14992258,0.11562524
BOOK01083,-0.08800044,-0.1832464,0.099919975,0.012116501,0.03868564,-0.07517346,-0.13447785,-0.12162819,-0.021626152,-0.14585848,0.17059869,0.21568927,0.12754989,-0.023191147,0.24321607,-0.08132821,0.03630141,-0.14693162,0.06344616,0.07986726,-0.026052028,0.057818692,0.21563503,-0.051377416,-0.027252346,0.0109514,0.0104229525,0.018534422,-0.010900252,-0.085657865,-0.0501009,0.035545535
BOOK01084,-0.3443446,-0.20509797,0.23239467,-0.075145565,0.06769255,-0.06412631,-0.010074921,-0.30101383,0.03551245,-0.29810157,0.08593051,0.18656269,-0.14735076,0.18666106,-0.018098153,-0.018170707,0.21446359,-0.38115034,-0.2658468,0.38393766,0.13642147,-0.052431673,0.18488346,0.052033924,-0.0511897,0.12699145,0.486108,0.17347963,-0.03884176,0.029595036,-0.0020909086,0.29879573
BOOK01085,-0.28881896,-0.31409764,0.16365759,-0.12897831,0.14179087,-0.040065825,-0.23529015,-0.16911548,-0.17432517,-0.18032883,-0.05794064,0.27430236,0.14629465,-0.0036813244,0.075413674,0.051090237,-0.03735257,-0.19168742,-0.40431386,-0.259212,0.16152628,0.12578148,0.38215163,-0.046624966,0.17464393,0.2495384,0.20539424,0.09655627,0.1587084,-0.1209094,0.07987722,-0.27467275
BOOK01086,-0.17883408,-0.4599023,-0.04143784,-0.069221176,0.102221,-0.11737393,-0.032184377,-0.34268302,-0.08868354,-0.3852423,0.25385153,-0.031381637,0.21375167,0.04961023,0.53807175,-0.088262424,-0.060177438,-0.31058216,0.11617971,-0.042773567,0.06106203,0.10277423,0.18144546,-0.14631458,0.0010995865,-0.16028214,-0.028433934,0.21147811,-0.21166956,0.017508406,-0.077609815,0.0051446073
BOOK01087,-0.24835703,-0.31759477,0.068531215,0.005536856,0.2050622,-0.11264333,-0.20012705,-0.23820047,-0.059806027,-0.11064941,0.1826041,0.035320707,0.2172049,0.13673869,0.16584346,-0.08815122,-0.037131317,-0.10980907,-0.00967031,0.031103909,-0.06610273,0.00011431426,0.16046812,-0.22633654,0.045527186,0.086622216,0.043570325,0.07917781,0.0018547252,-0.14335042,-0.08343986,-0.06969197
BOOK01088,-0.12392589,-0.14790854,0.19173123,0.08009213,0.36584452,0.02836955,-0.15666561,-0.052270476,-0.042594872,-0.096952274,0.22309029,-0.017495152,0.35570237,0.10521208,0.5836561,-0.276061,0.15741129,0.100199565,0.10185421,0.16639958,0.12453784,0.19894879,0.28223076,-0.0768795,-0.13065743,0.29737657,-0.070890605,0.07419136,-0.16416785,-0.41549495,0.2132518,0.10807463
