edition_id,book_id,scrape_id,isbn_source,isbn_normalized,isbn_13,isbn_status,publisher,publication_date,publication_year,format,page_count,edition_note,cover_url,external_book_url,source_metadata_conflict
EDITION00307,BOOK01254,808,9781250274694,9781250274694,9781250274694,Valid ISBN-13,St. Martin's Press,2023-02-28,2023,Hardcover,496.0,,https://www.leadershipnow.com/leadershop/images/9781250274694.jpg,https://amzn.to/3SQ9DkO,False
EDITION00308,BOOK01255,1020,9781250275813,9781250275813,9781250275813,Valid ISBN-13,St. Martin's Press,2022-05-17,2022,Hardcover,336.0,,https://www.leadershipnow.com/leadershop/images/9781250275813.jpg,https://amzn.to/3Gx7ILS,False
EDITION00309,BOOK01256,551,9781250276933,9781250276933,9781250276933,Valid ISBN-13,St. Martin's Press,2023-11-07,2023,Hardcover,352.0,,https://www.leadershipnow.com/leadershop/images/9781250276933.jpg,https://amzn.to/3tCr7IY,False
EDITION00310,BOOK01257,793,9781250277695,9781250277695,9781250277695,Valid ISBN-13,St. Martin's Press,2023-02-07,2023,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9781250277695.jpg,https://amzn.to/3H6audd,False
EDITION00311,BOOK01258,864,9781250278333,9781250278333,9781250278333,Valid ISBN-13,St. Martin's Press,2022-11-15,2022,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781250278333.jpg,https://amzn.to/3DkiqnO,False
EDITION00312,BOOK01259,1018,9781250279293,9781250279293,9781250279293,Valid ISBN-13,St. Martin's Press,2022-05-17,2022,Hardcover,336.0,,https://www.leadershipnow.com/leadershop/images/9781250279293.jpg,https://amzn.to/36WoyX9,False
EDITION00313,BOOK01260,977,9781250279668,9781250279668,9781250279668,Valid ISBN-13,St. Martin's Press,2022-06-07,2022,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9781250279668.jpg,https://amzn.to/3L0cr9m,False
EDITION00314,BOOK01261,979,9781250280527,9781250280527,9781250280527,Valid ISBN-13,St. Martin's Press,2022-06-07,2022,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781250280527.jpg,https://amzn.to/38MV8Mj,False
EDITION00315,BOOK01262,652,9781250281340,9781250281340,9781250281340,Valid ISBN-13,St. Martin's Press,2023-08-22,2023,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781250281340.jpg,https://amzn.to/3POIwY8,False
EDITION00316,BOOK01263,720,9781250281449,9781250281449,9781250281449,Valid ISBN-13,St. Martin's Press,2023-05-23,2023,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781250281449.jpg,https://amzn.to/3AsWZA1,False
EDITION00317,BOOK01264,532,9781250284419,9781250284419,9781250284419,Valid ISBN-13,St. Martin's Press,2024-01-30,2024,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9781250284419.jpg,https://amzn.to/3Lc3ywH,False
EDITION00318,BOOK01265,877,9781250284976,9781250284976,9781250284976,Valid ISBN-13,St. Martin's Press,2022-10-04,2022,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781250284976.jpg,https://amzn.to/3Ft30yp,False
EDITION00319,BOOK01266,308,9781250286185,9781250286185,9781250286185,Valid ISBN-13,St. Martin's Press,2024-10-22,2024,Hardcover,336.0,,https://www.leadershipnow.com/leadershop/images/9781250286185.jpg,https://amzn.to/4cvg7xU,False
EDITION00320,BOOK01267,497,9781250292797,9781250292797,9781250292797,Valid ISBN-13,St. Martin's Essentials,2024-02-13,2024,Paperback,432.0,,https://www.leadershipnow.com/leadershop/images/9781250292797.jpg,https://amzn.to/3O7rmDr,False
EDITION00321,BOOK01268,397,9781250320582,9781250320582,9781250320582,Valid ISBN-13,St. Martin's Press,2024-06-11,2024,Hardcover,336.0,,https://www.leadershipnow.com/leadershop/images/9781250320582.jpg,https://amzn.to/3V4rqYt,False
EDITION00322,BOOK01269,379,9781250331908,9781250331908,9781250331908,Valid ISBN-13,St. Martin's Press,2024-07-16,2024,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9781250331908.jpg,https://amzn.to/4cfX5wc,False
EDITION00323,BOOK01270,334,9781250337740,9781250337740,9781250337740,Valid ISBN-13,St. Martin's Press,2024-09-10,2024,Hardcover,336.0,,https://www.leadershipnow.com/leadershop/images/9781250337740.jpg,https://amzn.to/4icl9U5,False
EDITION00324,BOOK01271,100,9781250349088,9781250349088,9781250349088,Valid ISBN-13,St. Martin's Essentials,2025-07-08,2025,Paperback,336.0,,https://www.leadershipnow.com/leadershop/images/9781250349088.jpg,https://amzn.to/4lj8Hm7,False
EDITION00325,BOOK01272,46,9781250361639,9781250361639,9781250361639,Valid ISBN-13,St. Martin's Press,2025-10-21,2025,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9781250361639.jpg,https://amzn.to/4nmnSfX,False
EDITION00326,BOOK01273,287,9781250372512,9781250372512,9781250372512,Valid ISBN-13,Flatiron Books,2024-11-19,2024,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781250372512.jpg,https://amzn.to/4fDEEDe,False
EDITION00327,BOOK01274,25,9781250408181,9781250408181,9781250408181,Valid ISBN-13,Henry Holt and Co.,2025-11-11,2025,Hardcover,416.0,,https://www.leadershipnow.com/leadershop/images/9781250408181.jpg,https://amzn.to/4hA3qG5,False
EDITION00328,BOOK01275,412,9781250623768,9781250623768,9781250623768,Valid ISBN-13,St. Martin's Griffin,2024-05-07,2024,Paperback,384.0,,https://www.leadershipnow.com/leadershop/images/9781250623768.jpg,https://amzn.to/3Qg6jzh,False
EDITION00329,BOOK01276,752,9781250789400,9781250789400,9781250789400,Invalid check digit,Flatiron Books,2023-03-07,2023,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9781250789400.jpg,https://amzn.to/3tdOuoK,False
EDITION00330,BOOK01277,790,9781250792952,9781250792952,9781250792952,Valid ISBN-13,Flatiron Books,2023-02-07,2023,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9781250792952.jpg,https://amzn.to/3kxJhXQ,False
EDITION00331,BOOK01278,344,9781250801722,9781250801722,9781250801722,Valid ISBN-13,Henry Holt and Co.,2024-09-17,2024,Hardcover,732.0,,https://www.leadershipnow.com/leadershop/images/9781250801722.jpg,https://amzn.to/47g8Gd1,False
EDITION00332,BOOK01279,916,9781250805959,9781250805959,9781250805959,Valid ISBN-13,Flatiron Books,2022-09-13,2022,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9781250805959.jpg,https://amzn.to/3zWUarj,False
EDITION00333,BOOK01280,644,9781250838155,9781250838155,9781250838155,Valid ISBN-13,Flatiron Books,2023-08-15,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781250838155.jpg,https://amzn.to/3oBQTLj,False
EDITION00334,BOOK01281,757,9781250850347,9781250850347,9781250850347,Invalid check digit,Henry Holt and Co.,2023-03-07,2023,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781250850347.jpg,https://amzn.to/3xLgDpB,False
EDITION00335,BOOK01282,587,9781250852038,9781250852038,9781250852038,Valid ISBN-13,Henry Holt and Co.,2023-10-10,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781250852038.jpg,https://amzn.to/3Z13oOj,False
EDITION00336,BOOK01283,865,9781250853479,9781250853479,9781250853479,Valid ISBN-13,Henry Holt and Co.,2022-11-15,2022,Hardcover,,,https://www.leadershipnow.com/leadershop/images/9781250853479.jpg,https://amzn.to/3PE91N6,True
EDITION00337,BOOK01284,1080,9781260463255,9781260463255,9781260463255,Valid ISBN-13,McGraw-Hill Education,2022-02-08,2022,Hardcover,448.0,,https://www.leadershipnow.com/leadershop/images/9781260463255.jpg,https://amzn.to/3yQ6LZW,False
EDITION00338,BOOK01285,1124,9781260474978,9781260474978,9781260474978,Valid ISBN-13,McGraw Hill,2022-01-27,2022,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9781260474978.jpg,https://amzn.to/3eBk4pn,False
EDITION00339,BOOK01286,1090,9781264258987,9781264258987,9781264258987,Valid ISBN-13,McGraw-Hill Education,2022-02-22,2022,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781264258987.jpg,https://amzn.to/3scXbxA,False
EDITION00340,BOOK01287,1084,9781264268566,9781264268566,9781264268566,Valid ISBN-13,McGraw Hill,2022-02-15,2022,Hardcover,352.0,,https://www.leadershipnow.com/leadershop/images/9781264268566.jpg,https://amzn.to/3ylF500,False
EDITION00341,BOOK01288,1122,9781264269099,9781264269099,9781264269099,Valid ISBN-13,McGraw Hill,2022-01-25,2022,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9781264269099.jpg,https://amzn.to/3LBfJ4f,False
EDITION00342,BOOK01289,1079,9781264269112,9781264269112,9781264269112,Valid ISBN-13,McGraw Hill,2022-02-08,2022,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781264269112.jpg,https://amzn.to/30TsdC4,False
EDITION00343,BOOK01290,835,9781264269228,9781264269228,9781264269228,Valid ISBN-13,McGraw-Hill,2023-01-31,2023,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9781264269228.jpg,https://amzn.to/3yws59S,False
EDITION00344,BOOK01291,1118,9781264269785,9781264269785,9781264269785,Valid ISBN-13,McGraw Hill,2022-01-25,2022,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781264269785.jpg,https://amzn.to/32BuouM,False
EDITION00345,BOOK01292,1057,9781264277506,9781264277506,9781264277506,Valid ISBN-13,McGraw Hill,2022-03-10,2022,Hardcover,336.0,,https://www.leadershipnow.com/leadershop/images/9781264277506.jpg,https://amzn.to/363vZeB,False
EDITION00346,BOOK01293,860,9781264277995,9781264277995,9781264277995,Valid ISBN-13,McGraw Hill,2022-11-08,2022,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9781264277995.jpg,https://amzn.to/3O51XIZ,False
EDITION00347,BOOK01294,848,9781264278152,9781264278152,9781264278152,Valid ISBN-13,McGraw Hill,2022-12-26,2022,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9781264278152.jpg,https://amzn.to/3UkIK7M,False
EDITION00348,BOOK01295,913,9781264285402,9781264285402,9781264285402,Valid ISBN-13,McGraw Hill,2022-09-06,2022,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781264285402.jpg,https://amzn.to/3DFfbJB,False
EDITION00349,BOOK01296,1036,9781264286355,9781264286355,9781264286355,Valid ISBN-13,McGraw Hill,2022-04-12,2022,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9781264286355.jpg,https://amzn.to/3i2u64c,False
EDITION00350,BOOK01297,898,9781264573585,9781264573585,9781264573585,Valid ISBN-13,McGraw Hill,2022-10-19,2022,Paperback,256.0,,https://www.leadershipnow.com/leadershop/images/9781264573585.jpg,https://amzn.to/3Gpee9C,False
EDITION00351,BOOK01298,747,9781264609598,9781264609598,9781264609598,Valid ISBN-13,McGraw Hill,2023-04-25,2023,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9781264609598.jpg,https://amzn.to/3oag5b9,False
EDITION00352,BOOK01299,841,9781264669158,9781264669158,9781264669158,Valid ISBN-13,McGraw Hill,2022-12-06,2022,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9781264669158.jpg,https://amzn.to/3Vd92dr,False
EDITION00353,BOOK01300,669,9781265086947,9781265086947,9781265086947,Valid ISBN-13,McGraw Hill,2023-07-13,2023,Hardcover,208.0,,https://www.leadershipnow.com/leadershop/images/9781265086947.jpg,https://amzn.to/3Q4pdKz,False
EDITION00354,BOOK01301,533,9781265386672,9781265386672,9781265386672,Valid ISBN-13,McGraw Hill,2023-12-01,2023,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9781265386672.jpg,https://amzn.to/46ph4oa,False
EDITION00355,BOOK01302,559,9781265506391,9781265506391,9781265506391,Valid ISBN-13,McGraw Hill,2023-11-14,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781265506391.jpg,https://amzn.to/3Y2tTm6,False
EDITION00356,BOOK01303,121,9781324003526,9781324003526,9781324003526,Valid ISBN-13,W. W. Norton & Company,2025-06-03,2025,Hardcover,368.0,,https://www.leadershipnow.com/leadershop/images/9781324003526.jpg,https://amzn.to/4js3mZ8,False
EDITION00357,BOOK01304,60,9781324051978,9781324051978,9781324051978,Valid ISBN-13,W. W. Norton & Company,2025-09-09,2025,Hardcover,384.0,,https://www.leadershipnow.com/leadershop/images/9781324051978.jpg,https://amzn.to/4dHQYSO,False
EDITION00358,BOOK01305,577,9781324074335,9781324074335,9781324074335,Valid ISBN-13,W. W. Norton & Company,2023-10-03,2023,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9781324074335.jpg,https://amzn.to/3JP0AgV,False
EDITION00359,BOOK01306,151,9781324075967,9781324075967,9781324075967,Valid ISBN-13,W. W. Norton & Company,2025-05-20,2025,Hardcover,384.0,,https://www.leadershipnow.com/leadershop/images/9781324075967.jpg,https://amzn.to/4iylvDj,False
EDITION00360,BOOK01307,351,9781324079323,9781324079323,9781324079323,Valid ISBN-13,W. W. Norton & Company,2024-08-06,2024,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9781324079323.jpg,https://amzn.to/3VlqopP,False
EDITION00361,BOOK01308,261,9781324086710,9781324086710,9781324086710,Valid ISBN-13,W. W. Norton & Company,2024-12-10,2024,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781324086710.jpg,https://amzn.to/3U0zXL4,False
EDITION00362,BOOK01309,965,9781324092032,9781324092032,9781324092032,Valid ISBN-13,Threshold Editions / Simon & Schuster,2022-07-19,2022,Hardcover,384.0,,https://www.leadershipnow.com/leadershop/images/9781324092032.jpg,https://amzn.to/39y22oJ,False
EDITION00363,BOOK01310,180,9781324106111,9781324106111,9781324106111,Valid ISBN-13,W. W. Norton & Company,2025-03-04,2025,Hardcover,336.0,,https://www.leadershipnow.com/leadershop/images/9781324106111.jpg,https://amzn.to/3OL7RR1,False
EDITION00364,BOOK01311,522,9781335007117,9781335007117,9781335007117,Valid ISBN-13,Hanover Square Press,2024-01-09,2024,Hardcover,384.0,,https://www.leadershipnow.com/leadershop/images/9781335007117.jpg,https://amzn.to/47izTtF,False
EDITION00365,BOOK01312,48,9781335250995,9781335250995,9781335250995,Valid ISBN-13,Hanover Square Press,2025-10-21,2025,Hardcover,448.0,,https://www.leadershipnow.com/leadershop/images/9781335250995.jpg,https://amzn.to/4nM1fSG,False
EDITION00366,BOOK01313,347,9781368101035,9781368101035,9781368101035,Valid ISBN-13,Disney Editions,2024-09-24,2024,Hardcover,448.0,,https://www.leadershipnow.com/leadershop/images/9781368101035.jpg,https://amzn.to/3z1LIt9,False
EDITION00367,BOOK01314,553,9781394150533,9781394150533,9781394150533,Valid ISBN-13,Wiley,2023-11-07,2023,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9781394150533.jpg,https://amzn.to/3tvR7pg,False
EDITION00368,BOOK01315,767,9781394152353,9781394152353,9781394152353,Valid ISBN-13,Wiley,2023-03-08,2023,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9781394152353.jpg,https://amzn.to/43JZlqL,False
EDITION00369,BOOK01316,631,9781394152933,9781394152933,9781394152933,Valid ISBN-13,Wiley,2023-09-26,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781394152933.jpg,https://amzn.to/45Ip30J,False
EDITION00370,BOOK01317,832,9781394153015,9781394153015,9781394153015,Valid ISBN-13,Wiley,2023-01-25,2023,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9781394153015.jpg,https://amzn.to/3YQYhis,False
EDITION00371,BOOK01318,645,9781394157853,9781394157853,9781394157853,Valid ISBN-13,Wiley,2023-08-15,2023,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781394157853.jpg,https://amzn.to/3MHaguf,False
EDITION00372,BOOK01319,780,9781394158409,9781394158409,9781394158409,Valid ISBN-13,Wiley,2023-03-28,2023,Hardcover,242.0,,https://www.leadershipnow.com/leadershop/images/9781394158409.jpg,https://amzn.to/3GdaGXG,False
EDITION00373,BOOK01320,845,9781394159741,9781394159741,9781394159741,Valid ISBN-13,Wiley,2022-12-08,2022,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781394159741.jpg,https://amzn.to/3fZFY9S,False
EDITION00374,BOOK01321,711,9781394160945,9781394160945,9781394160945,Valid ISBN-13,Wiley,2023-05-09,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781394160945.jpg,https://amzn.to/3O04sMU,False
EDITION00375,BOOK01322,541,9781394169856,9781394169856,9781394169856,Valid ISBN-13,Wiley,2023-12-07,2023,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781394169856.jpg,https://amzn.to/472s7VA,False
EDITION00376,BOOK01323,789,9781394171385,9781394171385,9781394171385,Valid ISBN-13,Wiley,2023-02-07,2023,Hardcover,128.0,,https://www.leadershipnow.com/leadershop/images/9781394171385.jpg,https://amzn.to/3hGjs6B,False
EDITION00377,BOOK01324,656,9781394171736,9781394171736,9781394171736,Valid ISBN-13,Wiley,2023-08-28,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781394171736.jpg,https://amzn.to/3K59gQu,False
EDITION00378,BOOK01325,618,9781394171798,9781394171798,9781394171798,Valid ISBN-13,Wiley,2023-09-13,2023,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781394171798.jpg,https://amzn.to/3MMMz46,False
EDITION00379,BOOK01326,571,9781394171828,9781394171828,9781394171828,Valid ISBN-13,Wiley,2023-10-03,2023,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781394171828.jpg,https://amzn.to/3OWwnQg,False
EDITION00380,BOOK01327,668,9781394174072,9781394174072,9781394174072,Valid ISBN-13,Wiley,2023-07-13,2023,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9781394174072.jpg,https://amzn.to/3P2MQmf,False
EDITION00381,BOOK01328,582,9781394177097,9781394177097,9781394177097,Valid ISBN-13,Wiley,2023-10-04,2023,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781394177097.jpg,https://amzn.to/3XIBIgj,False
EDITION00382,BOOK01329,568,9781394181292,9781394181292,9781394181292,Valid ISBN-13,Wiley,2023-11-30,2023,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9781394181292.jpg,https://amzn.to/3tSvKih,False
EDITION00383,BOOK01330,646,9781394182107,9781394182107,9781394182107,Valid ISBN-13,Wiley,2023-08-15,2023,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9781394182107.jpg,https://amzn.to/45CC2AN,False
EDITION00384,BOOK01331,609,9781394184026,9781394184026,9781394184026,Valid ISBN-13,Wiley,2023-09-06,2023,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781394184026.jpg,https://amzn.to/3Zg7BO7,False
EDITION00385,BOOK01332,783,9781394185382,9781394185382,9781394185382,Valid ISBN-13,Wiley,2023-03-28,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781394185382.jpg,https://amzn.to/3g5ihgvB,False
EDITION00386,BOOK01333,417,9781394187171,9781394187171,9781394187171,Valid ISBN-13,Wiley,2024-05-07,2024,Hardcover,112.0,,https://www.leadershipnow.com/leadershop/images/9781394187171.jpg,https://amzn.to/4bdvWc9,False
EDITION00387,BOOK01334,323,9781394192601,9781394192601,9781394192601,Valid ISBN-13,Wiley,2024-09-04,2024,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9781394192601.jpg,https://amzn.to/3M0g1TS,False
EDITION00388,BOOK01335,472,9781394196180,9781394196180,9781394196180,Valid ISBN-13,Wiley,2024-03-06,2024,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9781394196180.jpg,https://amzn.to/49U8d01,False
EDITION00389,BOOK01336,383,9781394198566,9781394198566,9781394198566,Valid ISBN-13,Wiley,2024-07-23,2024,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781394198566.jpg,https://amzn.to/3XHt2sS,False
EDITION00390,BOOK01337,305,9781394198597,9781394198597,9781394198597,Valid ISBN-13,Wiley,2024-10-15,2024,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9781394198597.jpg,https://amzn.to/3WDNjgA,False
EDITION00391,BOOK01338,697,9781394207114,9781394207114,9781394207114,Valid ISBN-13,Wiley,2023-06-21,2023,Hardcover,400.0,,https://www.leadershipnow.com/leadershop/images/9781394207114.jpg,https://amzn.to/3NpwWBy,False
EDITION00392,BOOK01339,544,9781394208654,9781394208654,9781394208654,Valid ISBN-13,Wiley,2023-12-18,2023,Hardcover,352.0,,https://www.leadershipnow.com/leadershop/images/9781394208654.jpg,https://amzn.to/46Dovt5,False
EDITION00393,BOOK01340,453,9781394213153,9781394213153,9781394213153,Valid ISBN-13,Wiley,2024-04-16,2024,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781394213153.jpg,https://amzn.to/3THmYOG,False
EDITION00394,BOOK01341,455,9781394219988,9781394219988,9781394219988,Valid ISBN-13,Wiley,2024-04-16,2024,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9781394219988.jpg,https://amzn.to/3TCRtnB,False
EDITION00395,BOOK01342,292,9781394219995,9781394219995,9781394219995,Valid ISBN-13,Jossey-Bass,2024-10-01,2024,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781394219995.jpg,https://amzn.to/3Bdf2xA,False
EDITION00396,BOOK01343,216,9781394220892,9781394220892,9781394220892,Valid ISBN-13,Wiley,2025-02-11,2025,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781394220892.jpg,https://amzn.to/4iKqT7t,False
EDITION00397,BOOK01344,509,9781394223381,9781394223381,9781394223381,Valid ISBN-13,Wiley,2024-02-28,2024,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9781394223381.jpg,https://amzn.to/498Gx7g,False
EDITION00398,BOOK01345,458,9781394230020,9781394230020,9781394230020,Valid ISBN-13,Wiley,2024-04-23,2024,Paperback,240.0,,https://www.leadershipnow.com/leadershop/images/9781394230020.jpg,https://amzn.to/4abpUZv,False
EDITION00399,BOOK01346,380,9781394234479,9781394234479,9781394234479,Valid ISBN-13,Wiley,2024-07-23,2024,Paperback,176.0,,https://www.leadershipnow.com/leadershop/images/9781394234479.jpg,https://amzn.to/4cFqD6i,False
EDITION00400,BOOK01347,353,9781394238705,9781394238705,9781394238705,Valid ISBN-13,Wiley,2024-08-06,2024,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9781394238705.jpg,https://amzn.to/3YlgZS8,False
EDITION00401,BOOK01348,555,9781394239276,9781394239276,9781394239276,Valid ISBN-13,Wiley,2023-11-07,2023,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9781394239276.jpg,https://amzn.to/4arPIkK,False
EDITION00402,BOOK01349,440,9781394243228,9781394243228,9781394243228,Valid ISBN-13,Wiley,2024-04-02,2024,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9781394243228.jpg,https://amzn.to/3PL0TvY,False
EDITION00403,BOOK01350,414,9781394244348,9781394244348,9781394244348,Valid ISBN-13,Wiley,2024-05-07,2024,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781394244348.jpg,https://amzn.to/3QnmBXj,False
EDITION00404,BOOK01351,470,9781394245222,9781394245222,9781394245222,Valid ISBN-13,Wiley,2024-03-06,2024,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9781394245222.jpg,https://amzn.to/3u5KU4d,False
EDITION00405,BOOK01352,322,9781394247660,9781394247660,9781394247660,Valid ISBN-13,Wiley,2024-09-04,2024,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9781394247660.jpg,https://amzn.to/3AMTdVm,False
EDITION00406,BOOK01353,300,9781394248162,9781394248162,9781394248162,Valid ISBN-13,Wiley,2024-10-08,2024,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9781394248162.jpg,https://amzn.to/4gd14vV,False
EDITION00407,BOOK01354,365,9781394248285,9781394248285,9781394248285,Valid ISBN-13,Wiley,2024-08-27,2024,Hardcover,336.0,,https://www.leadershipnow.com/leadershop/images/9781394248285.jpg,https://amzn.to/3WFv4bN,False
EDITION00408,BOOK01355,268,9781394252206,9781394252206,9781394252206,Valid ISBN-13,Wiley,2024-11-04,2024,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781394252206.jpg,https://amzn.to/3yjRjLj,False
EDITION00409,BOOK01356,390,9781394254262,9781394254262,9781394254262,Valid ISBN-13,Wiley,2024-06-05,2024,Paperback,464.0,,https://www.leadershipnow.com/leadershop/images/9781394254262.jpg,https://amzn.to/3V4rqYt,False
EDITION00410,BOOK01357,194,9781394254910,9781394254910,9781394254910,Valid ISBN-13,Wiley,2025-03-25,2025,Paperback,240.0,,https://www.leadershipnow.com/leadershop/images/9781394254910.jpg,https://amzn.to/4gGlrAq,False
EDITION00411,BOOK01358,336,9781394264407,9781394264407,9781394264407,Valid ISBN-13,Wiley,2024-09-11,2024,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9781394264407.jpg,https://amzn.to/3y8eNmr,False
EDITION00412,BOOK01359,315,9781394264469,9781394264469,9781394264469,Valid ISBN-13,Wiley,2024-10-29,2024,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9781394264469.jpg,https://amzn.to/3MqEFgW,False
EDITION00413,BOOK01360,246,9781394264490,9781394264490,9781394264490,Valid ISBN-13,Wiley,2025-01-22,2025,Paperback,256.0,,https://www.leadershipnow.com/leadershop/images/9781394264490.jpg,https://amzn.to/3RFQphZ,False
EDITION00414,BOOK01361,302,9781394267026,9781394267026,9781394267026,Valid ISBN-13,Wiley,2024-10-08,2024,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9781394267026.jpg,https://amzn.to/4fGsHgc,False
EDITION00415,BOOK01362,280,9781394267118,9781394267118,9781394267118,Valid ISBN-13,Wiley,2024-11-12,2024,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9781394267118.jpg,https://amzn.to/3AGVu4r,False
EDITION00416,BOOK01363,269,9781394271320,9781394271320,9781394271320,Valid ISBN-13,Wiley,2024-11-05,2024,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781394271320.jpg,https://amzn.to/4gA4tEp,False
EDITION00417,BOOK01364,355,9781394274833,9781394274833,9781394274833,Valid ISBN-13,Wiley,2024-08-13,2024,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781394274833.jpg,https://amzn.to/3K2OSyV,False
EDITION00418,BOOK01365,244,9781394276585,9781394276585,9781394276585,Valid ISBN-13,Wiley,2025-01-22,2025,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9781394276585.jpg,https://amzn.to/3B22j0x,False
EDITION00419,BOOK01366,209,9781394277728,9781394277728,9781394277728,Valid ISBN-13,Wiley,2025-02-05,2025,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781394277728.jpg,https://amzn.to/3OfDEJl,False
EDITION00420,BOOK01367,260,9781394279029,9781394279029,9781394279029,Valid ISBN-13,Wiley,2024-12-05,2024,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781394279029.jpg,https://amzn.to/3M5Dwei,False
EDITION00421,BOOK01368,171,9781394281725,9781394281725,9781394281725,Valid ISBN-13,Wiley,2025-04-22,2025,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781394281725.jpg,https://amzn.to/3VJdp20,False
EDITION00422,BOOK01369,167,9781394282784,9781394282784,9781394282784,Valid ISBN-13,Wiley,2025-04-15,2025,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9781394282784.jpg,https://amzn.to/4cbQrYw,False
